train_id,direction,step,time_s,pos,CI,gnb,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL,CQI_sb1,CQI_sb2,CQI_sb3,CQI_sb4,CQI_sb5,CQI_sb6,CQI_sb7,UL_SNR_sb1,UL_SNR_sb2,UL_SNR_sb3,UL_SNR_sb4,UL_SNR_sb5,UL_SNR_sb6,UL_SNR_sb7
28,dn,6468,1617.0,0,1,1,2875.0,3.0,3.0,15.0,20.9,0.0,0.0,90.0,1089.0,0.0,0.0,1.3014652708652656,0.3258555589214852,0.0,0.0,0.0,0.0,0.0,0.0,0.2602930541730531,1.3034222356859408,0.2602930541730531,0.2606844471371882,1.0411722166922126,1.0427377885487528,0.1301465270865265,0.065171111784297,0.0,0.0,1.3014652708652656,0.3258555589214852,1.6919048521248454,2.672015583156179,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
28,dn,6469,1617.25,1,1,1,2875.0,0.0,3.0,15.0,20.9,0.0,0.0,90.0,1089.0,0.0,0.0,1.324800815772222,0.3266998275658279,0.0,0.0,0.0,0.0,0.0,0.0,0.2649601631544444,1.3067993102633118,0.2649601631544444,0.2613598620526624,1.0598406526177775,1.0454394482106495,0.1324800815772222,0.0653399655131656,0.0,0.0,1.324800815772222,0.3266998275658279,1.7222410605038885,2.678938586039789,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
28,dn,6470,1617.5,2,1,1,2875.0,0.0,3.0,15.0,20.9,0.0,0.0,90.0,1089.0,0.0,0.0,1.3042175994006453,0.3255681169799182,0.0,0.0,0.0,0.0,0.0,0.0,0.260843519880129,1.3022724679196729,0.260843519880129,0.2604544935839346,1.0433740795205162,1.0418179743357383,0.1304217599400645,0.0651136233959836,0.0,0.0,1.3042175994006453,0.3255681169799182,1.6954828792208387,2.669658559235329,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
28,dn,6471,1617.75,3,1,1,2875.0,0.0,3.0,15.0,20.9,0.0,0.0,90.0,1089.0,0.0,0.0,1.2911328166099123,0.3205500739222189,0.0,0.0,0.0,0.0,0.0,0.0,0.2582265633219825,1.2822002956888758,0.2582265633219825,0.2564400591377752,1.03290625328793,1.0257602365511007,0.1291132816609912,0.0641100147844438,0.0,0.0,1.2911328166099123,0.3205500739222189,1.6784726615928864,2.6285106061621955,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
28,dn,6472,1618.0,4,1,1,2875.0,0.0,3.0,15.0,20.9,0.0,0.0,90.0,1089.0,0.0,0.0,1.2841623822247197,0.3220251115444083,0.0,0.0,0.0,0.0,0.0,0.0,0.2568324764449439,1.2881004461776333,0.2568324764449439,0.2576200892355266,1.0273299057797756,1.0304803569421066,0.1284162382224719,0.0644050223088816,0.0,0.0,1.2841623822247197,0.3220251115444083,1.6694110968921354,2.6406059146641483,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
28,dn,6473,1618.25,5,1,1,2875.0,0.0,3.0,15.0,20.9,0.0,0.0,90.0,1089.0,0.0,0.0,1.2714408588980963,0.3214965115852281,0.0,0.0,0.0,0.0,0.0,0.0,0.2542881717796192,1.2859860463409123,0.2542881717796192,0.2571972092681825,1.017152687118477,1.02878883707273,0.1271440858898096,0.0642993023170456,0.0,0.0,1.2714408588980963,0.3214965115852281,1.6528731165675252,2.6362713949988708,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
28,dn,6474,1618.5,6,1,1,2875.0,0.0,3.0,15.0,20.9,0.0,0.0,90.0,1089.0,0.0,0.0,1.285998347166898,0.3224420787225267,0.0,0.0,0.0,0.0,0.0,0.0,0.2571996694333796,1.289768314890107,0.2571996694333796,0.2579536629780213,1.0287986777335183,1.0318146519120854,0.1285998347166898,0.0644884157445053,0.0,0.0,1.285998347166898,0.3224420787225267,1.6717978513169678,2.644025045524719,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
28,dn,6475,1618.75,7,1,1,2875.0,0.0,3.0,15.0,20.9,0.0,0.0,90.0,1089.0,0.0,0.0,1.2826412771658924,0.3193944980359504,0.0,0.0,0.0,0.0,0.0,0.0,0.2565282554331785,1.2775779921438015,0.2565282554331785,0.2555155984287603,1.026113021732714,1.0220623937150417,0.1282641277165892,0.06387889960719,0.0,0.0,1.2826412771658924,0.3193944980359504,1.66743366031566,2.619034883894793,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
28,dn,6476,1619.0,8,1,1,2875.0,0.0,3.0,15.0,20.9,0.0,0.0,90.0,1089.0,0.0,0.0,1.2970505629329996,0.3219067836229087,0.0,0.0,0.0,0.0,0.0,0.0,0.2594101125865999,1.2876271344916348,0.2594101125865999,0.2575254268983269,1.0376404503463996,1.030101707593308,0.1297050562932999,0.0643813567245817,0.0,0.0,1.2970505629329996,0.3219067836229087,1.6861657318128993,2.6396356257078515,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
28,dn,6477,1619.25,9,1,1,2875.0,0.0,3.0,15.0,20.9,0.0,0.0,90.0,1089.0,0.0,0.0,1.3008936448410588,0.3261272521257963,0.0,0.0,0.0,0.0,0.0,0.0,0.2601787289682117,1.3045090085031852,0.2601787289682117,0.260901801700637,1.040714915872847,1.043607206802548,0.1300893644841058,0.0652254504251592,0.0,0.0,1.3008936448410588,0.3261272521257963,1.6911617382933763,2.6742434674315296,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
