train_id,direction,track,step,time_s,pos,CI,gnb,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL,CQI_sb1,CQI_sb2,CQI_sb3,CQI_sb4,CQI_sb5,CQI_sb6,CQI_sb7,UL_SNR_sb1,UL_SNR_sb2,UL_SNR_sb3,UL_SNR_sb4,UL_SNR_sb5,UL_SNR_sb6,UL_SNR_sb7
60,up,A,4060,1015.0,0,15,8,958.0,3.0,13.0,15.0,20.9,0.0,0.0,255.0,1317.0,0.0,0.0,1.3180582684371278,0.3271626547342215,0.2636116536874255,0.0654325309468443,0.0,0.0,0.0,0.0,0.2636116536874255,1.308650618936886,0.2636116536874255,0.2617301237873772,1.0544466147497022,1.0469204951495088,0.1318058268437127,0.0654325309468443,0.0,0.0,1.5816699221245534,0.3925951856810658,1.7134757489682662,2.6827337688206163,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
60,up,A,4061,1015.25,1,15,8,958.0,0.0,13.0,15.0,20.9,0.0,0.0,255.0,1317.0,0.0,0.0,1.339538726347813,0.3292627582341513,0.2679077452695625,0.0658525516468302,0.0,0.0,0.0,0.0,0.2679077452695625,1.3170510329366052,0.2679077452695625,0.263410206587321,1.07163098107825,1.0536408263492842,0.1339538726347812,0.0658525516468302,0.0,0.0,1.6074464716173753,0.3951153098809815,1.7414003442521564,2.699954617520041,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
60,up,A,4062,1015.5,2,15,8,958.0,0.0,13.0,15.0,20.9,0.0,0.0,255.0,1317.0,0.0,0.0,1.3077340892747529,0.3327590324137164,0.2615468178549506,0.0665518064827433,0.0,0.0,0.0,0.0,0.2615468178549506,1.3310361296548658,0.2615468178549506,0.2662072259309732,1.0461872714198024,1.0648289037238927,0.1307734089274753,0.0665518064827433,0.0,0.0,1.5692809071297034,0.3993108388964597,1.7000543160571788,2.728624065792475,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
60,up,A,4063,1015.75,3,15,8,958.0,0.0,13.0,15.0,14.4,0.0,0.0,255.0,1317.0,0.0,0.0,1.302551293468746,0.3231280198059326,0.2605102586937492,0.0646256039611865,0.0,0.0,0.0,0.0,0.2605102586937492,1.2925120792237306,0.2605102586937492,0.2585024158447461,1.0420410347749969,1.0340096633789844,0.1302551293468746,0.0646256039611865,0.0,0.0,1.563061552162495,0.3877536237671192,1.69331668150937,2.6496497624086475,15,15,15,15,15,15,15,10.6,12.4,14.4,14.4,14.4,17.5,20.9
60,up,A,4064,1016.0,4,15,8,958.0,0.0,13.0,15.0,14.4,0.0,0.0,255.0,1317.0,0.0,0.0,1.294810029155899,0.323563759637789,0.2589620058311798,0.0647127519275578,0.0,0.0,0.0,0.0,0.2589620058311798,1.2942550385511562,0.2589620058311798,0.2588510077102312,1.0358480233247191,1.035404030840925,0.1294810029155899,0.0647127519275578,0.0,0.0,1.553772034987079,0.3882765115653468,1.683253037902669,2.65322282902987,15,15,15,15,15,15,15,10.6,12.4,14.4,14.4,14.4,17.5,20.9
60,up,A,4065,1016.25,5,15,8,1317.0,0.0,13.0,15.0,14.4,0.0,0.0,255.0,1317.0,0.0,0.0,1.2951501581339089,0.3247603772506794,0.2590300316267817,0.0649520754501358,0.0,0.0,0.0,0.0,0.2590300316267817,1.2990415090027176,0.2590300316267817,0.2598083018005435,1.036120126507127,1.0392332072021742,0.1295150158133908,0.0649520754501358,0.0,0.0,1.5541801897606904,0.3897124527008153,1.6836952055740813,2.663035093455571,15,15,15,15,15,15,15,10.6,12.4,14.4,14.4,14.4,17.5,20.9
60,up,A,4066,1016.5,6,15,8,1317.0,0.0,13.0,15.0,20.9,0.0,0.0,255.0,1317.0,0.0,0.0,1.315736871571321,0.3249572187867167,0.2631473743142641,0.0649914437573433,0.0,0.0,0.0,0.0,0.2631473743142641,1.2998288751468667,0.2631473743142641,0.2599657750293733,1.0525894972570566,1.0398631001174934,0.131573687157132,0.0649914437573433,0.0,0.0,1.5788842458855847,0.38994866254406,1.710457933042717,2.664649194051077,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
60,up,A,4067,1016.75,7,15,8,1317.0,0.0,13.0,15.0,20.9,0.0,0.0,255.0,1317.0,0.0,0.0,1.2960466996162268,0.323822004812382,0.2592093399232453,0.0647644009624764,0.0,0.0,0.0,0.0,0.2592093399232453,1.295288019249528,0.2592093399232453,0.2590576038499056,1.0368373596929814,1.0362304153996225,0.1296046699616226,0.0647644009624764,0.0,0.0,1.555256039539472,0.3885864057748583,1.6848607095010948,2.6553404394615323,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
60,up,A,4068,1017.0,8,15,8,1317.0,0.0,13.0,11.0,20.9,0.0,0.0,256.0,1317.0,0.0,0.0,1.2692037306508803,0.3176181965222623,0.253840746130176,0.0635236393044524,0.0,0.0,0.0,0.0,0.253840746130176,1.2704727860890492,0.253840746130176,0.2540945572178098,1.0153629845207042,1.0163782288712393,0.126920373065088,0.0635236393044524,0.0,0.0,1.5230444767810565,0.3811418358267148,1.6499648498461443,2.604469211482551,8,9,11,11,11,13,14,20.9,20.9,20.9,20.9,20.9,20.9,20.9
60,up,A,4069,1017.25,9,15,8,1317.0,0.0,13.0,11.0,20.9,0.0,0.0,256.0,1317.0,0.0,0.0,1.2609051175885502,0.3130317733412529,0.25218102351771,0.0626063546682505,0.0,0.0,0.0,0.0,0.25218102351771,1.2521270933650115,0.25218102351771,0.2504254186730023,1.0087240940708402,1.001701674692009,0.126090511758855,0.0626063546682505,0.0,0.0,1.5130861411062602,0.3756381280095035,1.6391766528651155,2.566860541398274,8,9,11,11,11,13,14,20.9,20.9,20.9,20.9,20.9,20.9,20.9
