train_id,direction,track,step,time_s,pos,CI,gnb,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL,CQI_sb1,CQI_sb2,CQI_sb3,CQI_sb4,CQI_sb5,CQI_sb6,CQI_sb7,UL_SNR_sb1,UL_SNR_sb2,UL_SNR_sb3,UL_SNR_sb4,UL_SNR_sb5,UL_SNR_sb6,UL_SNR_sb7
146,dn,A,32530,8132.5,0,1,1,2223.0,3.0,3.0,15.0,20.9,0.0,0.0,145.0,1093.0,0.0,0.0,1.303828735320767,0.3254581066086182,0.0,0.0,0.0,0.0,0.0,0.0,0.2607657470641534,1.3018324264344727,0.2607657470641534,0.2603664852868945,1.0430629882566136,1.0414659411475782,0.1303828735320767,0.0650916213217236,0.0,0.0,1.303828735320767,0.3254581066086182,1.6949773559169972,2.668756474190669,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
146,dn,A,32531,8132.75,1,1,1,2223.0,0.0,3.0,15.0,20.9,0.0,0.0,145.0,1093.0,0.0,0.0,1.3184651941999652,0.3303663820666326,0.0,0.0,0.0,0.0,0.0,0.0,0.263693038839993,1.3214655282665304,0.263693038839993,0.2642931056533061,1.0547721553599725,1.0571724226132244,0.1318465194199965,0.0660732764133265,0.0,0.0,1.3184651941999652,0.3303663820666326,1.7140047524599549,2.7090043329463875,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
146,dn,A,32532,8133.0,2,1,1,2223.0,0.0,3.0,15.0,20.9,0.0,0.0,145.0,1093.0,0.0,0.0,1.322632612504855,0.3325711023552195,0.0,0.0,0.0,0.0,0.0,0.0,0.264526522500971,1.330284409420878,0.264526522500971,0.2660568818841756,1.058106090003884,1.0642275275367024,0.1322632612504855,0.0665142204710439,0.0,0.0,1.322632612504855,0.3325711023552195,1.7194223962563118,2.7270830393128,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
146,dn,A,32533,8133.25,3,1,1,2223.0,0.0,3.0,15.0,20.9,0.0,0.0,145.0,1093.0,0.0,0.0,1.297438831600663,0.323923157211758,0.0,0.0,0.0,0.0,0.0,0.0,0.2594877663201326,1.295692628847032,0.2594877663201326,0.2591385257694064,1.0379510652805304,1.0365541030776255,0.1297438831600663,0.0647846314423516,0.0,0.0,1.297438831600663,0.323923157211758,1.686670481080862,2.656169889136416,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
146,dn,A,32534,8133.5,4,1,1,2223.0,0.0,3.0,15.0,20.9,0.0,0.0,145.0,1093.0,0.0,0.0,1.2966540703494012,0.3260415379970322,0.0,0.0,0.0,0.0,0.0,0.0,0.2593308140698802,1.304166151988129,0.2593308140698802,0.2608332303976258,1.037323256279521,1.0433329215905032,0.1296654070349401,0.0652083075994064,0.0,0.0,1.2966540703494012,0.3260415379970322,1.6856502914542215,2.6735406115756644,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
146,dn,A,32535,8133.75,5,1,1,2223.0,0.0,3.0,15.0,20.9,0.0,0.0,145.0,1093.0,0.0,0.0,1.2987443569406352,0.3243072052138697,0.0,0.0,0.0,0.0,0.0,0.0,0.259748871388127,1.2972288208554787,0.259748871388127,0.2594457641710957,1.038995485552508,1.037783056684383,0.1298744356940635,0.0648614410427739,0.0,0.0,1.2987443569406352,0.3243072052138697,1.6883676640228256,2.6593190827537314,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
146,dn,A,32536,8134.0,6,1,1,2223.0,0.0,3.0,15.0,20.9,0.0,0.0,145.0,1093.0,0.0,0.0,1.292669887536257,0.3253282396683593,0.0,0.0,0.0,0.0,0.0,0.0,0.2585339775072514,1.301312958673437,0.2585339775072514,0.2602625917346874,1.0341359100290055,1.0410503669387496,0.1292669887536257,0.0650656479336718,0.0,0.0,1.292669887536257,0.3253282396683593,1.680470853797134,2.667691565280546,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
146,dn,A,32537,8134.25,7,1,1,2223.0,0.0,3.0,15.0,20.9,0.0,0.0,145.0,1093.0,0.0,0.0,1.319653708991827,0.3276153907161291,0.0,0.0,0.0,0.0,0.0,0.0,0.2639307417983654,1.3104615628645166,0.2639307417983654,0.2620923125729033,1.0557229671934616,1.048369250291613,0.1319653708991827,0.0655230781432258,0.0,0.0,1.319653708991827,0.3276153907161291,1.715549821689375,2.686446203872259,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
146,dn,A,32538,8134.5,8,1,1,2223.0,0.0,3.0,15.0,20.9,0.0,0.0,145.0,1093.0,0.0,0.0,1.2974060146441575,0.3256352940741857,0.0,0.0,0.0,0.0,0.0,0.0,0.2594812029288315,1.3025411762967427,0.2594812029288315,0.2605082352593485,1.037924811715326,1.042032941037394,0.1297406014644157,0.0651270588148371,0.0,0.0,1.2974060146441575,0.3256352940741857,1.6866278190374049,2.6702094114083224,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
146,dn,A,32539,8134.75,9,1,1,2223.0,0.0,3.0,15.0,20.9,0.0,0.0,145.0,1093.0,0.0,0.0,1.3147037970541358,0.3230327260993392,0.0,0.0,0.0,0.0,0.0,0.0,0.2629407594108272,1.2921309043973568,0.2629407594108272,0.2584261808794713,1.0517630376433087,1.0337047235178851,0.1314703797054136,0.0646065452198678,0.0,0.0,1.3147037970541358,0.3230327260993392,1.7091149361703766,2.648868354014581,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
