msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-05 11:05:39.891,16,800.0,3,14,11,20.9,0,0,270.0,1317.0,Full Supervision,2.0,0.0,0.0,0.0,1.2662465987423177,0.3165815124625557,0.25324931974846354,0.06331630249251115,0.0,0.0,0.0,0.0,0.25324931974846354,1.266326049850223,0.25324931974846354,0.2532652099700446,1.0129972789938542,1.0130608398801784,0.12662465987423177,0.06331630249251115,0.0,0.0,1.5194959184907812,0.37989781495506686,1.646120578365013,2.5959684021929568
2,2025-10-05 11:05:40.529,16,800.0,0,14,11,20.9,0,0,270.0,1317.0,Full Supervision,2.0,0.0,0.0,0.0,1.2775212513495178,0.3191425772710572,0.25550425026990353,0.06382851545421145,0.0,0.0,0.0,0.0,0.25550425026990353,1.2765703090842289,0.25550425026990353,0.2553140618168458,1.0220170010796141,1.0212562472673832,0.12775212513495177,0.06382851545421145,0.0,0.0,1.5330255016194214,0.38297109272526864,1.660777626754373,2.616969133622669
3,2025-10-05 11:05:40.529,16,800.0,0,14,11,20.9,0,0,270.0,1317.0,Full Supervision,2.0,0.0,0.0,0.0,1.2812820790495718,0.31658395696097963,0.2562564158099144,0.06331679139219593,0.0,0.0,0.0,0.0,0.2562564158099144,1.2663358278439185,0.2562564158099144,0.2532671655687837,1.0250256632396575,1.0130686622751348,0.1281282079049572,0.06331679139219593,0.0,0.0,1.5375384948594861,0.37990074835317555,1.6656667027644436,2.5959884470800327
4,2025-10-05 11:05:40.801,16,800.0,0,14,11,20.9,0,0,270.0,1317.0,Full Supervision,2.0,0.0,0.0,0.0,1.2723667246762869,0.31729068759915885,0.25447334493525736,0.06345813751983177,0.0,0.0,0.0,0.0,0.25447334493525736,1.2691627503966354,0.25447334493525736,0.2538325500793271,1.0178933797410294,1.0153302003173084,0.12723667246762868,0.06345813751983177,0.0,0.0,1.5268400696115443,0.3807488251189906,1.6540767420791727,2.6017836383131026
5,2025-10-05 11:05:40.801,16,800.0,0,14,11,20.9,0,0,270.0,1317.0,Full Supervision,2.0,0.0,0.0,0.0,1.2565510188878626,0.31855111390655444,0.2513102037775725,0.06371022278131089,0.0,0.0,0.0,0.0,0.2513102037775725,1.2742044556262178,0.2513102037775725,0.25484089112524355,1.00524081511029,1.0193635645009742,0.12565510188878626,0.06371022278131089,0.0,0.0,1.507861222665435,0.3822613366878653,1.6335163245542215,2.6121191340337466
6,2025-10-05 11:05:41.244,16,800.0,0,14,15,20.9,0,0,270.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3031617965723008,0.32965276990603876,0.26063235931446016,0.06593055398120776,0.0,0.0,0.0,0.0,0.26063235931446016,1.318611079624155,0.26063235931446016,0.263722215924831,1.0425294372578406,1.054888863699324,0.13031617965723008,0.06593055398120776,0.0,0.0,1.563794155886761,0.3955833238872465,1.694110335543991,2.703152713229518
7,2025-10-05 11:05:41.297,16,1181.0,0,14,15,20.9,0,0,270.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3009624950652374,0.3288410460105539,0.2601924990130475,0.06576820920211078,0.0,0.0,0.0,0.0,0.2601924990130475,1.3153641840422157,0.2601924990130475,0.2630728368084431,1.04076999605219,1.0522913472337725,0.13009624950652374,0.06576820920211078,0.0,0.0,1.561154994078285,0.3946092552126647,1.6912512435848084,2.696496577286542
8,2025-10-05 11:05:41.425,16,1181.0,0,14,15,20.9,0,0,270.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.302790909653526,0.3295702541792437,0.2605581819307052,0.06591405083584874,0.0,0.0,0.0,0.0,0.2605581819307052,1.3182810167169747,0.2605581819307052,0.26365620334339496,1.0422327277228207,1.0546248133735798,0.1302790909653526,0.06591405083584874,0.0,0.0,1.5633490915842312,0.3954843050150924,1.6936281825495836,2.702476084269798
9,2025-10-05 11:05:41.425,16,1181.0,0,14,15,20.9,0,0,270.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3165800113861565,0.3258431711851225,0.2633160022772313,0.0651686342370245,0.0,0.0,0.0,0.0,0.2633160022772313,1.30337268474049,0.2633160022772313,0.260674536948098,1.0532640091089251,1.042698147792392,0.13165800113861564,0.0651686342370245,0.0,0.0,1.579896013663388,0.39101180542214703,1.7115540148020034,2.6719140037180047
10,2025-10-05 11:05:41.569,16,1181.0,0,14,15,20.9,0,0,270.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.307554947235868,0.32844179045375155,0.2615109894471736,0.06568835809075031,0.0,0.0,0.0,0.0,0.2615109894471736,1.3137671618150062,0.2615109894471736,0.26275343236300125,1.0460439577886944,1.051013729452005,0.1307554947235868,0.06568835809075031,0.0,0.0,1.5690659366830417,0.39413014854450185,1.6998214314066282,2.6932226817207625
