msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-01 19:53:42.158,1,2458.0,3,3,15,20.9,0,0,150.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.292729147853773,0.3242005013771313,0.0,0.0,0.0,0.0,0.0,0.0,0.2585458295707546,1.2968020055085252,0.2585458295707546,0.25936040110170505,1.0341833182830185,1.0374416044068202,0.1292729147853773,0.06484010027542626,0.0,0.0,1.292729147853773,0.3242005013771313,1.680547892209905,2.658444111292477
2,2025-10-01 19:53:42.177,1,2458.0,0,3,15,20.9,0,0,150.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3289116460724433,0.33553367848100324,0.0,0.0,0.0,0.0,0.0,0.0,0.26578232921448863,1.342134713924013,0.26578232921448863,0.2684269427848026,1.0631293168579545,1.0737077711392105,0.13289116460724432,0.06710673569620065,0.0,0.0,1.3289116460724433,0.33553367848100324,1.7275851398941762,2.7513761635442266
3,2025-10-01 19:53:42.182,1,2458.0,0,3,15,20.9,0,0,150.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3151511377192127,0.3284509631781338,0.0,0.0,0.0,0.0,0.0,0.0,0.26303022754384253,1.3138038527125353,0.26303022754384253,0.26276077054250707,1.0521209101753701,1.0510430821700283,0.13151511377192127,0.06569019263562677,0.0,0.0,1.3151511377192127,0.3284509631781338,1.7096964790349765,2.693297898060697
4,2025-10-01 19:53:42.211,1,2458.0,0,3,15,20.9,0,0,150.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.2971712943082894,0.3292913604914349,0.0,0.0,0.0,0.0,0.0,0.0,0.2594342588616579,1.3171654419657397,0.2594342588616579,0.26343308839314794,1.0377370354466315,1.0537323535725918,0.12971712943082894,0.06585827209828699,0.0,0.0,1.2971712943082894,0.3292913604914349,1.6863226826007764,2.7001891560297664
5,2025-10-01 19:53:42.232,1,2458.0,0,3,15,20.9,0,0,150.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3108886023857955,0.32414076402860637,0.0,0.0,0.0,0.0,0.0,0.0,0.2621777204771591,1.2965630561144255,0.2621777204771591,0.25931261122288507,1.0487108819086364,1.0372504448915403,0.13108886023857955,0.06482815280572127,0.0,0.0,1.3108886023857955,0.32414076402860637,1.704155183101534,2.657954265034572
6,2025-10-01 19:53:42.246,1,2458.0,0,3,15,20.9,0,0,150.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.302384280517968,0.3264103184887332,0.0,0.0,0.0,0.0,0.0,0.0,0.2604768561035936,1.3056412739549328,0.2604768561035936,0.26112825479098656,1.0419074244143745,1.0445130191639462,0.1302384280517968,0.06528206369774664,0.0,0.0,1.302384280517968,0.3264103184887332,1.6930995646733584,2.676564611607612
7,2025-10-01 19:53:42.263,1,2458.0,0,3,15,20.9,0,0,150.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3132814144166218,0.32745832239254913,0.0,0.0,0.0,0.0,0.0,0.0,0.2626562828833244,1.3098332895701965,0.2626562828833244,0.2619666579140393,1.0506251315332975,1.0478666316561571,0.1313281414416622,0.06549166447850982,0.0,0.0,1.3132814144166218,0.32745832239254913,1.7072658387416086,2.6851582436189028
8,2025-10-01 19:53:42.263,1,2458.0,0,3,15,20.9,0,0,150.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3149280467406461,0.32302962286271897,0.0,0.0,0.0,0.0,0.0,0.0,0.2629856093481292,1.2921184914508759,0.2629856093481292,0.2584236982901752,1.0519424373925168,1.0336947931607008,0.1314928046740646,0.0646059245725438,0.0,0.0,1.3149280467406461,0.32302962286271897,1.7094064607628399,2.6488429074742954
9,2025-10-01 19:53:42.266,1,2458.0,0,3,15,20.9,0,0,150.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.2993056282944158,0.33016310246991787,0.0,0.0,0.0,0.0,0.0,0.0,0.25986112565888314,1.3206524098796715,0.25986112565888314,0.2641304819759343,1.0394445026355326,1.0565219279037372,0.12993056282944157,0.06603262049398358,0.0,0.0,1.2993056282944158,0.33016310246991787,1.6890973167827403,2.7073374402533266
10,2025-10-01 19:53:42.315,1,2458.0,0,3,15,20.9,0,0,150.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.2950104155102702,0.3247240394484776,0.0,0.0,0.0,0.0,0.0,0.0,0.259002083102054,1.2988961577939104,0.259002083102054,0.2597792315587821,1.036008332408216,1.0391169262351283,0.129501041551027,0.06494480788969552,0.0,0.0,1.2950104155102702,0.3247240394484776,1.683513540163351,2.6627371234775166
