msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-03 15:03:52.430,15,958.0,3,13,15,20.9,0,0,255.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3180582684371278,0.3271626547342215,0.26361165368742556,0.0654325309468443,0.0,0.0,0.0,0.0,0.26361165368742556,1.308650618936886,0.26361165368742556,0.2617301237873772,1.0544466147497022,1.0469204951495088,0.13180582684371278,0.0654325309468443,0.0,0.0,1.5816699221245534,0.39259518568106583,1.7134757489682662,2.6827337688206163
2,2025-10-03 15:03:53.028,15,958.0,0,13,15,20.9,0,0,255.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3395387263478127,0.3292627582341513,0.2679077452695625,0.06585255164683027,0.0,0.0,0.0,0.0,0.2679077452695625,1.3170510329366052,0.2679077452695625,0.26341020658732106,1.07163098107825,1.0536408263492842,0.13395387263478126,0.06585255164683027,0.0,0.0,1.6074464716173753,0.39511530988098154,1.7414003442521564,2.699954617520041
3,2025-10-03 15:03:53.556,15,958.0,0,13,15,20.9,0,0,255.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3077340892747529,0.33275903241371646,0.2615468178549506,0.0665518064827433,0.0,0.0,0.0,0.0,0.2615468178549506,1.3310361296548658,0.2615468178549506,0.2662072259309732,1.0461872714198024,1.0648289037238927,0.1307734089274753,0.0665518064827433,0.0,0.0,1.5692809071297034,0.39931083889645974,1.7000543160571788,2.728624065792475
4,2025-10-03 15:03:53.768,15,958.0,0,13,15,14.4,0,0,255.0,1317.0,Full Supervision,0.0,1.0,0.0,0.0,1.302551293468746,0.32312801980593264,0.2605102586937492,0.06462560396118652,0.0,0.0,0.0,0.0,0.2605102586937492,1.2925120792237306,0.2605102586937492,0.2585024158447461,1.0420410347749969,1.0340096633789844,0.1302551293468746,0.06462560396118652,0.0,0.0,1.563061552162495,0.3877536237671192,1.6933166815093699,2.6496497624086475
5,2025-10-03 15:03:53.924,15,958.0,0,13,15,14.4,0,0,255.0,1317.0,Full Supervision,0.0,1.0,0.0,0.0,1.294810029155899,0.32356375963778905,0.2589620058311798,0.06471275192755781,0.0,0.0,0.0,0.0,0.2589620058311798,1.2942550385511562,0.2589620058311798,0.25885100771023123,1.0358480233247191,1.035404030840925,0.1294810029155899,0.06471275192755781,0.0,0.0,1.553772034987079,0.38827651156534687,1.6832530379026687,2.65322282902987
6,2025-10-03 15:03:53.924,15,1317.0,0,13,15,14.4,0,0,255.0,1317.0,Full Supervision,0.0,1.0,0.0,0.0,1.2951501581339087,0.3247603772506794,0.25903003162678173,0.06495207545013588,0.0,0.0,0.0,0.0,0.25903003162678173,1.2990415090027176,0.25903003162678173,0.25980830180054354,1.036120126507127,1.0392332072021742,0.12951501581339087,0.06495207545013588,0.0,0.0,1.5541801897606904,0.3897124527008153,1.6836952055740813,2.663035093455571
7,2025-10-03 15:03:54.248,15,1317.0,0,13,15,20.9,0,0,255.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3157368715713207,0.3249572187867167,0.26314737431426416,0.06499144375734334,0.0,0.0,0.0,0.0,0.26314737431426416,1.2998288751468667,0.26314737431426416,0.25996577502937335,1.0525894972570566,1.0398631001174934,0.13157368715713208,0.06499144375734334,0.0,0.0,1.5788842458855847,0.38994866254406,1.710457933042717,2.664649194051077
8,2025-10-03 15:03:54.324,15,1317.0,0,13,15,20.9,0,0,255.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.2960466996162268,0.323822004812382,0.25920933992324535,0.0647644009624764,0.0,0.0,0.0,0.0,0.25920933992324535,1.295288019249528,0.25920933992324535,0.2590576038499056,1.0368373596929814,1.0362304153996225,0.12960466996162268,0.0647644009624764,0.0,0.0,1.5552560395394721,0.38858640577485837,1.6848607095010948,2.6553404394615323
9,2025-10-03 15:03:54.728,15,1317.0,0,13,11,20.9,0,0,256.0,1317.0,Full Supervision,2.0,0.0,0.0,0.0,1.2692037306508803,0.3176181965222623,0.25384074613017604,0.06352363930445246,0.0,0.0,0.0,0.0,0.25384074613017604,1.2704727860890492,0.25384074613017604,0.2540945572178098,1.0153629845207042,1.0163782288712393,0.12692037306508802,0.06352363930445246,0.0,0.0,1.5230444767810565,0.3811418358267148,1.6499648498461443,2.604469211482551
10,2025-10-03 15:03:54.836,15,1317.0,0,13,11,20.9,0,0,256.0,1317.0,Full Supervision,2.0,0.0,0.0,0.0,1.2609051175885502,0.31303177334125293,0.25218102351771005,0.06260635466825058,0.0,0.0,0.0,0.0,0.25218102351771005,1.2521270933650117,0.25218102351771005,0.25042541867300233,1.0087240940708402,1.0017016746920093,0.12609051175885502,0.06260635466825058,0.0,0.0,1.5130861411062602,0.3756381280095035,1.6391766528651155,2.566860541398274
