msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-08 12:36:45.101,1,2379.0,3,3,15,20.9,0,0,145.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3165624475706097,0.3248287847451653,0.0,0.0,0.0,0.0,0.0,0.0,0.26331248951412195,1.2993151389806612,0.26331248951412195,0.25986302779613224,1.0532499580564878,1.039452111184529,0.13165624475706098,0.06496575694903306,0.0,0.0,1.3165624475706097,0.3248287847451653,1.7115311818417929,2.6635960349103556
2,2025-10-08 12:36:45.116,1,2379.0,0,3,15,20.9,0,0,145.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3205659759031532,0.33530126408823,0.0,0.0,0.0,0.0,0.0,0.0,0.26411319518063064,1.34120505635292,0.26411319518063064,0.26824101127058403,1.0564527807225226,1.0729640450823361,0.13205659759031532,0.06706025281764601,0.0,0.0,1.3205659759031532,0.33530126408823,1.7167357686740994,2.7494703655234862
3,2025-10-08 12:36:45.132,1,2379.0,0,3,15,20.9,0,0,145.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3113538357436971,0.33208998002161993,0.0,0.0,0.0,0.0,0.0,0.0,0.2622707671487394,1.3283599200864797,0.2622707671487394,0.26567198401729597,1.0490830685949577,1.0626879360691839,0.1311353835743697,0.06641799600432399,0.0,0.0,1.3113538357436971,0.33208998002161993,1.7047599864668062,2.7231378361772833
4,2025-10-08 12:36:45.164,1,2379.0,0,3,15,20.9,0,0,145.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3158814782823773,0.3296854078730781,0.0,0.0,0.0,0.0,0.0,0.0,0.2631762956564755,1.3187416314923124,0.2631762956564755,0.26374832629846245,1.052705182625902,1.0549933051938498,0.13158814782823774,0.06593708157461561,0.0,0.0,1.3158814782823773,0.3296854078730781,1.7106459217670906,2.70342034455924
5,2025-10-08 12:36:45.182,1,2379.0,0,3,15,20.9,0,0,145.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3151831503933153,0.3264336872983397,0.0,0.0,0.0,0.0,0.0,0.0,0.26303663007866307,1.3057347491933589,0.26303663007866307,0.26114694983867176,1.0521465203146523,1.044587799354687,0.13151831503933153,0.06528673745966794,0.0,0.0,1.3151831503933153,0.3264336872983397,1.70973809551131,2.6767562358463857
6,2025-10-08 12:36:45.207,1,2379.0,0,3,15,20.9,0,0,145.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3121721998981646,0.3282964577516592,0.0,0.0,0.0,0.0,0.0,0.0,0.2624344399796329,1.3131858310066369,0.2624344399796329,0.2626371662013274,1.0497377599185316,1.0505486648053095,0.13121721998981645,0.06565929155033184,0.0,0.0,1.3121721998981646,0.3282964577516592,1.7058238598676139,2.6920309535636058
7,2025-10-08 12:36:45.223,1,2379.0,0,3,15,20.9,0,0,145.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.2914812179157662,0.32752082055676923,0.0,0.0,0.0,0.0,0.0,0.0,0.25829624358315323,1.310083282227077,0.25829624358315323,0.2620166564454154,1.033184974332613,1.0480666257816615,0.12914812179157661,0.06550416411135385,0.0,0.0,1.2914812179157662,0.32752082055676923,1.678925583290496,2.6856707285655075
8,2025-10-08 12:36:45.253,1,2379.0,0,3,15,20.9,0,0,145.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3083133302400205,0.32446620283189187,0.0,0.0,0.0,0.0,0.0,0.0,0.2616626660480041,1.2978648113275675,0.2616626660480041,0.2595729622655135,1.0466506641920164,1.038291849062054,0.13083133302400204,0.06489324056637838,0.0,0.0,1.3083133302400205,0.32446620283189187,1.7008073293120265,2.6606228632215134
9,2025-10-08 12:36:45.307,1,2379.0,0,3,15,20.9,0,0,145.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3023283380948112,0.32566540538161426,0.0,0.0,0.0,0.0,0.0,0.0,0.2604656676189622,1.302661621526457,0.2604656676189622,0.2605323243052914,1.041862670475849,1.0421292972211655,0.1302328338094811,0.06513308107632285,0.0,0.0,1.3023283380948112,0.32566540538161426,1.6930268395232544,2.670456324129237
10,2025-10-08 12:36:45.975,1,2379.0,0,3,15,20.9,0,0,145.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.2955893741529474,0.32362640313298446,0.0,0.0,0.0,0.0,0.0,0.0,0.25911787483058946,1.2945056125319379,0.25911787483058946,0.2589011225063876,1.0364714993223578,1.0356044900255503,0.12955893741529473,0.0647252806265969,0.0,0.0,1.2955893741529474,0.32362640313298446,1.6842661863988315,2.6537365056904725
11,2025-10-08 12:36:46.375,1,2379.0,0,3,15,20.9,0,0,145.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3195042581059484,0.32326204397249747,0.0,0.0,0.0,0.0,0.0,0.0,0.2639008516211897,1.2930481758899899,0.2639008516211897,0.25860963517799795,1.0556034064847588,1.0344385407119918,0.13195042581059485,0.06465240879449949,0.0,0.0,1.3195042581059484,0.32326204397249747,1.715355535537733,2.650748760574479
12,2025-10-08 12:36:46.469,1,2379.0,0,3,13,20.9,0,0,145.0,1093.0,STM National,1.0,0.0,0.0,0.0,1.295261286690058,0.323679995080554,0.0,0.0,0.0,0.0,0.0,0.0,0.25905225733801157,1.294719980322216,0.25905225733801157,0.2589439960644432,1.0362090293520463,1.0357759842577727,0.12952612866900579,0.0647359990161108,0.0,0.0,1.295261286690058,0.323679995080554,1.683839672697075,2.654175959660543
13,2025-10-08 12:36:46.487,1,2379.0,0,3,13,20.9,0,0,145.0,1093.0,STM National,1.0,0.0,0.0,0.0,1.2853427972215221,0.3179405686557108,0.0,0.0,0.0,0.0,0.0,0.0,0.2570685594443044,1.2717622746228432,0.2570685594443044,0.25435245492456865,1.0282742377772176,1.0174098196982746,0.1285342797221522,0.06358811373114216,0.0,0.0,1.2853427972215221,0.3179405686557108,1.6709456363879787,2.6071126629768284
14,2025-10-08 12:36:46.487,1,41.0,0,3,13,20.9,0,0,145.0,1421.0,STM National,1.0,0.0,0.0,0.0,1.2950147540787913,0.3231115474116415,0.0,0.0,0.0,0.0,0.0,0.0,0.25900295081575825,1.292446189646566,0.25900295081575825,0.2584892379293132,1.036011803263033,1.0339569517172529,0.12950147540787912,0.0646223094823283,0.0,0.0,1.2950147540787913,0.3231115474116415,1.6835191803024285,2.64951468877546
15,2025-10-08 12:36:46.615,1,41.0,0,3,13,20.9,0,0,145.0,1421.0,STM National,1.0,0.0,0.0,0.0,1.2873193602844797,0.3225082172483552,0.0,0.0,0.0,0.0,0.0,0.0,0.2574638720568959,1.2900328689934208,0.2574638720568959,0.2580065737986842,1.0298554882275837,1.0320262951947368,0.12873193602844796,0.06450164344967105,0.0,0.0,1.2873193602844797,0.3225082172483552,1.6735151683698235,2.644567381436513
