msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-07 17:42:52.718,1,2349.0,3,3,15,20.9,0,0,140.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3086975580875713,0.3297136002122294,0.0,0.0,0.0,0.0,0.0,0.0,0.26173951161751424,1.3188544008489176,0.26173951161751424,0.2637708801697835,1.046958046470057,1.055083520679134,0.13086975580875712,0.06594272004244588,0.0,0.0,1.3086975580875713,0.3297136002122294,1.7013068255138424,2.703651521740281
2,2025-10-07 17:42:52.737,1,2349.0,0,3,15,20.9,0,0,140.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3260924575083517,0.32973854832511373,0.0,0.0,0.0,0.0,0.0,0.0,0.2652184915016703,1.318954193300455,0.2652184915016703,0.263790838660091,1.0608739660066813,1.055163354640364,0.13260924575083516,0.06594770966502275,0.0,0.0,1.3260924575083517,0.32973854832511373,1.7239201947608571,2.7038560962659326
3,2025-10-07 17:42:52.738,1,2349.0,0,3,15,20.9,0,0,140.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3112132669538237,0.33027325434688926,0.0,0.0,0.0,0.0,0.0,0.0,0.26224265339076475,1.321093017387557,0.26224265339076475,0.2642186034775114,1.048970613563059,1.0568744139100457,0.13112132669538237,0.06605465086937785,0.0,0.0,1.3112132669538237,0.33027325434688926,1.704577247039971,2.708240685644492
4,2025-10-07 17:42:52.739,1,2349.0,0,3,15,20.9,0,0,140.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.317907265814472,0.32926029672901364,0.0,0.0,0.0,0.0,0.0,0.0,0.2635814531628944,1.3170411869160545,0.2635814531628944,0.2634082373832109,1.0543258126515775,1.0536329495328436,0.1317907265814472,0.06585205934580272,0.0,0.0,1.317907265814472,0.32926029672901364,1.7132794455588134,2.6999344331779116
5,2025-10-07 17:42:52.761,1,2349.0,0,3,15,20.9,0,0,140.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3177915403702207,0.33008594254325385,0.0,0.0,0.0,0.0,0.0,0.0,0.2635583080740441,1.3203437701730154,0.2635583080740441,0.26406875403460306,1.0542332322961765,1.0562750161384122,0.13177915403702206,0.06601718850865076,0.0,0.0,1.3177915403702207,0.33008594254325385,1.7131290024812869,2.7067047288546817
6,2025-10-07 17:42:52.783,1,2349.0,0,3,15,20.9,0,0,140.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.308235148127976,0.3229147309404292,0.0,0.0,0.0,0.0,0.0,0.0,0.26164702962559516,1.2916589237617169,0.26164702962559516,0.25833178475234336,1.0465881185023806,1.0333271390093735,0.13082351481279758,0.06458294618808584,0.0,0.0,1.308235148127976,0.3229147309404292,1.7007056925663686,2.6479007937115195
7,2025-10-07 17:42:52.808,1,2349.0,0,3,15,20.9,0,0,140.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3053758755404175,0.32713837388921796,0.0,0.0,0.0,0.0,0.0,0.0,0.2610751751080835,1.3085534955568718,0.2610751751080835,0.26171069911137435,1.044300700432334,1.0468427964454974,0.13053758755404174,0.06542767477784359,0.0,0.0,1.3053758755404175,0.32713837388921796,1.6969886382025425,2.682534665891587
8,2025-10-07 17:42:52.829,1,2349.0,0,3,15,20.9,0,0,140.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.2981595155828969,0.327084035434564,0.0,0.0,0.0,0.0,0.0,0.0,0.25963190311657935,1.308336141738256,0.25963190311657935,0.2616672283476512,1.0385276124663174,1.0466689133906049,0.12981595155828968,0.0654168070869128,0.0,0.0,1.2981595155828969,0.327084035434564,1.6876073702577659,2.6820890905634247
9,2025-10-07 17:42:52.885,1,2349.0,0,3,15,20.9,0,0,140.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3118158246653455,0.329457222474578,0.0,0.0,0.0,0.0,0.0,0.0,0.2623631649330691,1.317828889898312,0.2623631649330691,0.2635657779796624,1.0494526597322764,1.0542631119186496,0.13118158246653455,0.0658914444949156,0.0,0.0,1.3118158246653455,0.329457222474578,1.7053605720649492,2.7015492242915395
10,2025-10-07 17:42:53.875,1,2349.0,0,3,15,20.9,0,0,140.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.2991028407978724,0.32622366162821337,0.0,0.0,0.0,0.0,0.0,0.0,0.2598205681595745,1.3048946465128535,0.2598205681595745,0.2609789293025707,1.039282272638298,1.0439157172102829,0.12991028407978725,0.06524473232564268,0.0,0.0,1.2991028407978724,0.32622366162821337,1.6888336930372343,2.6750340253513496
