msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-03 12:30:00.183,15,1089.0,3,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.318237625018802,0.324778173692789,0.2636475250037604,0.0649556347385578,0.0,0.0,0.0,0.0,0.2636475250037604,1.299112694771156,0.2636475250037604,0.2598225389542312,1.0545901000150415,1.0392901558169247,0.1318237625018802,0.0649556347385578,0.0,0.0,1.5818851500225624,0.3897338084313468,1.7137089125244422,2.6631810242808696
2,2025-10-03 12:30:00.468,15,1089.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3224086533851873,0.33172294148659354,0.26448173067703745,0.06634458829731871,0.0,0.0,0.0,0.0,0.26448173067703745,1.3268917659463741,0.26448173067703745,0.26537835318927483,1.0579269227081498,1.0615134127570993,0.13224086533851873,0.06634458829731871,0.0,0.0,1.5868903840622248,0.39806752978391224,1.7191312494007434,2.720128120190067
3,2025-10-03 12:30:00.996,15,1089.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.311386729958532,0.33058962739318765,0.2622773459917064,0.06611792547863753,0.0,0.0,0.0,0.0,0.2622773459917064,1.3223585095727506,0.2622773459917064,0.2644717019145501,1.0491093839668255,1.0578868076582004,0.1311386729958532,0.06611792547863753,0.0,0.0,1.5736640759502385,0.3967075528718252,1.7048027489460915,2.7108349446241387
4,2025-10-03 12:30:01.507,15,1089.0,0,13,15,10.6,0,0,310.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.29657311458153,0.3293601420609258,0.259314622916306,0.06587202841218516,0.0,0.0,0.0,0.0,0.259314622916306,1.3174405682437031,0.259314622916306,0.26348811364874064,1.037258491665224,1.0539524545949626,0.129657311458153,0.06587202841218516,0.0,0.0,1.555887737497836,0.39523217047311093,1.6855450489559891,2.7007531648995915
5,2025-10-03 12:30:01.987,15,1089.0,0,13,15,14.4,0,0,310.0,1317.0,Full Supervision,0.0,1.0,0.0,0.0,1.311740072551365,0.32293137167474895,0.262348014510273,0.06458627433494979,0.0,0.0,0.0,0.0,0.262348014510273,1.2917254866989958,0.262348014510273,0.25834509733979916,1.049392058041092,1.0333803893591966,0.1311740072551365,0.06458627433494979,0.0,0.0,1.574088087061638,0.38751764600969874,1.7052620943167747,2.6480372477329412
6,2025-10-03 12:30:02.276,15,1089.0,0,13,15,14.4,0,0,310.0,1317.0,Full Supervision,0.0,1.0,0.0,0.0,1.3134925616695037,0.32513482772919566,0.26269851233390074,0.06502696554583913,0.0,0.0,0.0,0.0,0.26269851233390074,1.3005393109167827,0.26269851233390074,0.2601078621833565,1.050794049335603,1.040431448733426,0.13134925616695037,0.06502696554583913,0.0,0.0,1.5761910740034044,0.3901617932750348,1.707540330170355,2.6661055873794046
7,2025-10-03 12:30:02.467,15,1089.0,0,13,15,14.4,0,0,310.0,1317.0,Full Supervision,0.0,1.0,0.0,0.0,1.2951762947151846,0.32607678618177083,0.2590352589430369,0.06521535723635416,0.0,0.0,0.0,0.0,0.2590352589430369,1.3043071447270833,0.2590352589430369,0.26086142894541664,1.0361410357721477,1.0434457157816666,0.12951762947151846,0.06521535723635416,0.0,0.0,1.5542115536582215,0.391292143418125,1.6837291831297398,2.6738296466905207
8,2025-10-03 12:30:02.947,15,1089.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.302848832720236,0.3228296154644734,0.26056976654404723,0.06456592309289469,0.0,0.0,0.0,0.0,0.26056976654404723,1.2913184618578937,0.26056976654404723,0.25826369237157876,1.042279066176189,1.033054769486315,0.13028488327202362,0.06456592309289469,0.0,0.0,1.5634185992642833,0.3873955385573681,1.693703482536307,2.647202846808682
9,2025-10-03 12:30:03.028,15,1089.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.307207266531699,0.3272572773713201,0.2614414533063398,0.06545145547426402,0.0,0.0,0.0,0.0,0.2614414533063398,1.3090291094852804,0.2614414533063398,0.2618058218970561,1.045765813225359,1.0472232875882244,0.1307207266531699,0.06545145547426402,0.0,0.0,1.5686487198380388,0.3927087328455841,1.6993694464912084,2.683509674444825
10,2025-10-03 12:30:03.427,15,1089.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3096334968456347,0.32931828788300344,0.26192669936912694,0.06586365757660069,0.0,0.0,0.0,0.0,0.26192669936912694,1.3172731515320137,0.26192669936912694,0.26345463030640276,1.0477067974765077,1.053818521225611,0.13096334968456347,0.06586365757660069,0.0,0.0,1.5715601962147616,0.3951819454596041,1.702523545899325,2.700409960640628
11,2025-10-03 12:30:03.428,15,1089.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.299199397490319,0.32563700732077583,0.2598398794980638,0.06512740146415516,0.0,0.0,0.0,0.0,0.2598398794980638,1.3025480292831033,0.2598398794980638,0.26050960585662064,1.0393595179922552,1.0420384234264826,0.1299199397490319,0.06512740146415516,0.0,0.0,1.559039276988383,0.390764408784931,1.6889592167374146,2.670223460030362
12,2025-10-03 12:30:03.907,15,1089.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3192273474695337,0.3302486198610475,0.26384546949390675,0.0660497239722095,0.0,0.0,0.0,0.0,0.26384546949390675,1.32099447944419,0.26384546949390675,0.264198895888838,1.055381877975627,1.056795583555352,0.13192273474695337,0.0660497239722095,0.0,0.0,1.5830728169634405,0.39629834383325696,1.7149955517103939,2.708038682860589
13,2025-10-03 12:30:04.052,15,1089.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.2991272594028351,0.32825513922213856,0.25982545188056705,0.06565102784442771,0.0,0.0,0.0,0.0,0.25982545188056705,1.3130205568885542,0.25982545188056705,0.26260411137771084,1.0393018075222682,1.0504164455108433,0.12991272594028352,0.06565102784442771,0.0,0.0,1.558952711283402,0.3939061670665663,1.6888654372236858,2.691692141621536
14,2025-10-03 12:30:04.052,15,1528.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3073882976180595,0.3249940306744491,0.2614776595236119,0.06499880613488981,0.0,0.0,0.0,0.0,0.2614776595236119,1.2999761226977964,0.2614776595236119,0.25999522453955926,1.0459106380944476,1.039980898158237,0.13073882976180595,0.06499880613488981,0.0,0.0,1.5688659571416714,0.38999283680933894,1.6996047869034774,2.6649510515304824
15,2025-10-03 12:30:04.387,15,1528.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3027298343534635,0.3299587460734302,0.2605459668706927,0.06599174921468604,0.0,0.0,0.0,0.0,0.2605459668706927,1.3198349842937207,0.2605459668706927,0.26396699685874414,1.0421838674827708,1.0558679874349766,0.13027298343534635,0.06599174921468604,0.0,0.0,1.563275801224156,0.3959504952881162,1.6935487846595028,2.7056617178021276
16,2025-10-03 12:30:04.452,15,1528.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3172445129743693,0.33038141553456424,0.26344890259487386,0.06607628310691285,0.0,0.0,0.0,0.0,0.26344890259487386,1.321525662138257,0.26344890259487386,0.2643051324276514,1.0537956103794954,1.0572205297106056,0.13172445129743693,0.06607628310691285,0.0,0.0,1.5806934155692431,0.39645769864147706,1.71241786686668,2.7091276073834267
17,2025-10-03 12:30:04.708,15,1528.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3018331845516,0.33008152709680005,0.26036663691032,0.06601630541936002,0.0,0.0,0.0,0.0,0.26036663691032,1.3203261083872002,0.26036663691032,0.26406522167744007,1.04146654764128,1.0562608867097603,0.13018331845516,0.06601630541936002,0.0,0.0,1.56219982146192,0.39609783251616004,1.6923831399170801,2.7066685221937603
18,2025-10-03 12:30:04.867,15,1528.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3117297839403328,0.32281032987824576,0.26234595678806655,0.06456206597564915,0.0,0.0,0.0,0.0,0.26234595678806655,1.291241319512983,0.26234595678806655,0.2582482639025966,1.0493838271522662,1.0329930556103863,0.13117297839403327,0.06456206597564915,0.0,0.0,1.5740757407283994,0.38737239585389494,1.7052487191224324,2.647044705001615
19,2025-10-03 12:30:05.332,15,1528.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3186981318313749,0.3296255209489232,0.26373962636627496,0.06592510418978464,0.0,0.0,0.0,0.0,0.26373962636627496,1.318502083795693,0.26373962636627496,0.2637004167591386,1.0549585054650998,1.0548016670365543,0.13186981318313748,0.06592510418978464,0.0,0.0,1.5824377581976499,0.39555062513870787,1.7143075713807872,2.7029292717811706
20,2025-10-03 12:30:05.347,15,1528.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3118906410117277,0.3244309921119366,0.2623781282023455,0.06488619842238733,0.0,0.0,0.0,0.0,0.2623781282023455,1.2977239684477464,0.2623781282023455,0.2595447936895493,1.049512512809382,1.0381791747581972,0.13118906410117276,0.06488619842238733,0.0,0.0,1.5742687692140733,0.3893171905343239,1.705457833315246,2.66033413531788
21,2025-10-03 12:30:05.460,15,1528.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3071880158413123,0.3263942719359431,0.2614376031682625,0.06527885438718863,0.0,0.0,0.0,0.0,0.2614376031682625,1.3055770877437725,0.2614376031682625,0.2611154175487545,1.04575041267305,1.044461670195018,0.13071880158413124,0.06527885438718863,0.0,0.0,1.5686256190095746,0.3916731263231317,1.699344420593706,2.6764330298747336
22,2025-10-03 12:30:05.827,15,1528.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.2996759626675134,0.3297649960189717,0.25993519253350267,0.06595299920379434,0.0,0.0,0.0,0.0,0.25993519253350267,1.3190599840758868,0.25993519253350267,0.26381199681517736,1.0397407701340107,1.0552479872607095,0.12996759626675133,0.06595299920379434,0.0,0.0,1.5596111552010161,0.395717995222766,1.6895787514677671,2.7040729673555677
23,2025-10-03 12:30:05.860,15,1528.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3061347417633242,0.32617667681452295,0.26122694835266486,0.06523533536290459,0.0,0.0,0.0,0.0,0.26122694835266486,1.3047067072580918,0.26122694835266486,0.26094134145161835,1.0449077934106594,1.0437653658064734,0.13061347417633243,0.06523533536290459,0.0,0.0,1.567361690115989,0.39141201217742755,1.6979751642923218,2.674648749879088
24,2025-10-03 12:30:06.307,15,1528.0,0,13,9,20.9,0,0,310.0,1317.0,Full Supervision,3.0,0.0,0.0,0.0,1.2283263364917985,0.3109949998000484,0.2456652672983597,0.06219899996000968,0.0,0.0,0.0,0.0,0.2456652672983597,1.2439799992001936,0.2456652672983597,0.24879599984003872,0.9826610691934388,0.9951839993601549,0.12283263364917985,0.06219899996000968,0.0,0.0,1.4739916037901581,0.37319399976005807,1.596824237439338,2.550158998360397
25,2025-10-03 12:30:06.787,15,1528.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3067185861924981,0.32961145125188496,0.26134371723849964,0.06592229025037699,0.0,0.0,0.0,0.0,0.26134371723849964,1.3184458050075398,0.26134371723849964,0.26368916100150797,1.0453748689539986,1.0547566440060319,0.13067185861924982,0.06592229025037699,0.0,0.0,1.5680623034309977,0.39553374150226195,1.6987341620502479,2.7028139002654568
26,2025-10-03 12:30:07.267,15,1528.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.2962844385918368,0.32682592019067913,0.25925688771836736,0.06536518403813582,0.0,0.0,0.0,0.0,0.25925688771836736,1.3073036807627165,0.25925688771836736,0.2614607361525433,1.0370275508734694,1.0458429446101731,0.12962844385918368,0.06536518403813582,0.0,0.0,1.5555413263102043,0.392191104228815,1.6851697701693877,2.679972545563569
27,2025-10-03 12:30:07.268,15,1528.0,0,13,15,20.9,0,0,310.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3214140369638738,0.32804960305483755,0.26428280739277477,0.06560992061096751,0.0,0.0,0.0,0.0,0.26428280739277477,1.3121984122193502,0.26428280739277477,0.26243968244387006,1.057131229571099,1.0497587297754802,0.13214140369638738,0.06560992061096751,0.0,0.0,1.5856968443566486,0.39365952366580503,1.7178382480530359,2.690006745049668
28,2025-10-03 12:30:07.747,15,1528.0,0,13,15,14.4,0,0,310.0,1317.0,Full Supervision,0.0,1.0,0.0,0.0,1.3186970121340027,0.3244117430935489,0.26373940242680055,0.06488234861870978,0.0,0.0,0.0,0.0,0.26373940242680055,1.2976469723741957,0.26373940242680055,0.25952939447483914,1.0549576097072022,1.0381175778993565,0.13186970121340028,0.06488234861870978,0.0,0.0,1.5824364145608032,0.3892940917122587,1.7143061157742037,2.660176293367101
29,2025-10-03 12:30:07.892,15,1528.0,0,13,15,14.4,0,0,310.0,1317.0,Full Supervision,0.0,1.0,0.0,0.0,1.3172479427124415,0.3284358683647145,0.2634495885424883,0.0656871736729429,0.0,0.0,0.0,0.0,0.2634495885424883,1.313743473458858,0.2634495885424883,0.2627486946917716,1.0537983541699532,1.0509947787670864,0.13172479427124414,0.0656871736729429,0.0,0.0,1.5806975312549298,0.3941230420376574,1.7124223255261737,2.6931741205906587
30,2025-10-03 12:30:08.227,15,1528.0,0,13,15,14.4,0,0,310.0,1317.0,Full Supervision,0.0,1.0,0.0,0.0,1.3135452976943753,0.32984759956322196,0.2627090595388751,0.0659695199126444,0.0,0.0,0.0,0.0,0.2627090595388751,1.3193903982528878,0.2627090595388751,0.2638780796505776,1.0508362381555003,1.0555123186023103,0.13135452976943754,0.0659695199126444,0.0,0.0,1.5762543572332504,0.39581711947586634,1.7076088870026882,2.70475031641842
31,2025-10-03 12:30:08.420,15,1528.0,0,13,15,14.4,0,0,310.0,1317.0,Full Supervision,0.0,1.0,0.0,0.0,1.3201453563436676,0.3246408700887795,0.26402907126873354,0.0649281740177559,0.0,0.0,0.0,0.0,0.26402907126873354,1.298563480355118,0.26402907126873354,0.2597126960710236,1.0561162850749342,1.0388507842840944,0.13201453563436677,0.0649281740177559,0.0,0.0,1.584174427612401,0.3895690441065354,1.716188963246768,2.662055134727992
