msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-04 08:00:03.072,15,502.0,3,13,11,20.9,0,0,315.0,1317.0,Full Supervision,2.0,0.0,0.0,0.0,1.2717375388363399,0.3161444890660462,0.254347507767268,0.06322889781320924,0.0,0.0,0.0,0.0,0.254347507767268,1.2645779562641848,0.254347507767268,0.25291559125283697,1.017390031069072,1.0116623650113479,0.127173753883634,0.06322889781320924,0.0,0.0,1.5260850466036078,0.3793733868792554,1.653258800487242,2.5923848103415787
2,2025-10-04 08:00:03.377,15,502.0,0,13,11,20.9,0,0,315.0,1317.0,Full Supervision,2.0,0.0,0.0,0.0,1.289569973461959,0.32333873977428773,0.2579139946923918,0.06466774795485755,0.0,0.0,0.0,0.0,0.2579139946923918,1.293354959097151,0.2579139946923918,0.2586709918194302,1.0316559787695672,1.0346839672777208,0.1289569973461959,0.06466774795485755,0.0,0.0,1.5474839681543509,0.38800648772914526,1.6764409655005466,2.6513776661491595
3,2025-10-04 08:00:03.377,15,948.0,0,13,11,20.9,0,0,315.0,1317.0,Full Supervision,2.0,0.0,0.0,0.0,1.267243518532108,0.320051639245721,0.2534487037064216,0.0640103278491442,0.0,0.0,0.0,0.0,0.2534487037064216,1.280206556982884,0.2534487037064216,0.2560413113965768,1.0137948148256863,1.0241652455863073,0.1267243518532108,0.0640103278491442,0.0,0.0,1.5206922222385297,0.3840619670948652,1.6474165740917404,2.6244234418149124
4,2025-10-04 08:00:03.505,15,948.0,0,13,11,20.9,0,0,315.0,1317.0,Full Supervision,2.0,0.0,0.0,0.0,1.2613556292833432,0.31261018492946846,0.25227112585666867,0.06252203698589369,0.0,0.0,0.0,0.0,0.25227112585666867,1.2504407397178738,0.25227112585666867,0.25008814794357476,1.0090845034266747,1.000352591774299,0.12613556292833433,0.06252203698589369,0.0,0.0,1.5136267551400118,0.37513222191536216,1.6397623180683463,2.5634035164216415
5,2025-10-04 08:00:03.661,15,948.0,0,13,11,20.9,0,0,315.0,1317.0,Full Supervision,2.0,0.0,0.0,0.0,1.2536244315517404,0.3174661839903532,0.25072488631034806,0.06349323679807065,0.0,0.0,0.0,0.0,0.25072488631034806,1.2698647359614128,0.25072488631034806,0.2539729471922826,1.0028995452413922,1.0158917887691303,0.12536244315517403,0.06349323679807065,0.0,0.0,1.5043493178620886,0.3809594207884238,1.6297117610172625,2.6032227087208963
6,2025-10-04 08:00:03.789,15,948.0,0,13,11,20.9,0,0,315.0,1317.0,Full Supervision,2.0,0.0,0.0,0.0,1.2601148542320133,0.31637422208213817,0.2520229708464027,0.06327484441642764,0.0,0.0,0.0,0.0,0.2520229708464027,1.2654968883285527,0.2520229708464027,0.25309937766571056,1.0080918833856107,1.0123975106628422,0.12601148542320134,0.06327484441642764,0.0,0.0,1.5121378250784159,0.3796490664985658,1.6381493105016174,2.594268621073533
7,2025-10-04 08:00:03.789,15,948.0,0,13,11,20.9,0,0,315.0,1317.0,Full Supervision,2.0,0.0,0.0,0.0,1.2708896562200072,0.3152491536922404,0.25417793124400145,0.06304983073844808,0.0,0.0,0.0,0.0,0.25417793124400145,1.2609966147689615,0.25417793124400145,0.2521993229537923,1.0167117249760058,1.0087972918151693,0.12708896562200073,0.06304983073844808,0.0,0.0,1.5250675874640085,0.37829898443068843,1.6521565530860094,2.585043060276371
8,2025-10-04 08:00:04.388,15,948.0,0,13,14,10.6,0,0,315.0,1317.0,Full Supervision,1.0,2.0,0.0,0.0,1.3009852184975066,0.32412523255900966,0.2601970436995013,0.06482504651180193,0.0,0.0,0.0,0.0,0.2601970436995013,1.2965009302360386,0.2601970436995013,0.2593001860472077,1.0407881747980052,1.037200744188831,0.13009852184975065,0.06482504651180193,0.0,0.0,1.561182262197008,0.3889502790708116,1.6912807840467583,2.657826906983879
9,2025-10-04 08:00:04.401,15,948.0,0,13,14,10.6,0,0,315.0,1317.0,Full Supervision,1.0,2.0,0.0,0.0,1.3024704689150723,0.32316396937368475,0.26049409378301447,0.06463279387473694,0.0,0.0,0.0,0.0,0.26049409378301447,1.292655877494739,0.26049409378301447,0.2585311754989478,1.0419763751320579,1.034124701995791,0.13024704689150723,0.06463279387473694,0.0,0.0,1.5629645626980868,0.3877967632484217,1.6932116095895942,2.649944548864215
10,2025-10-04 08:00:04.657,15,948.0,0,13,14,10.6,0,0,315.0,1317.0,Full Supervision,1.0,2.0,0.0,0.0,1.3011873699941967,0.32593533447586837,0.26023747399883934,0.06518706689517367,0.0,0.0,0.0,0.0,0.26023747399883934,1.3037413379034735,0.26023747399883934,0.2607482675806947,1.0409498959953574,1.0429930703227788,0.13011873699941967,0.06518706689517367,0.0,0.0,1.561424843993036,0.39112240137104204,1.6915435809924557,2.6726697427021207
11,2025-10-04 08:00:04.867,15,948.0,0,13,15,10.6,0,0,315.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.3162290090395732,0.32466260586161355,0.2632458018079146,0.0649325211723227,0.0,0.0,0.0,0.0,0.2632458018079146,1.2986504234464542,0.2632458018079146,0.2597300846892908,1.0529832072316585,1.0389203387571633,0.1316229009039573,0.0649325211723227,0.0,0.0,1.5794748108474879,0.3895951270339363,1.711097711751445,2.6622333680652313
12,2025-10-04 08:00:04.941,15,948.0,0,13,15,10.6,0,0,315.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.3132224404248325,0.3273798665335709,0.2626444880849665,0.06547597330671417,0.0,0.0,0.0,0.0,0.2626444880849665,1.3095194661342835,0.2626444880849665,0.2619038932268567,1.050577952339866,1.0476155729074268,0.13132224404248324,0.06547597330671417,0.0,0.0,1.575866928509799,0.39285583984028505,1.707189172552282,2.684514905575281
13,2025-10-04 08:00:05.348,15,948.0,0,13,15,10.6,0,0,315.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.2993636397475168,0.32825671246793525,0.25987272794950333,0.06565134249358705,0.0,0.0,0.0,0.0,0.25987272794950333,1.313026849871741,0.25987272794950333,0.2626053699743482,1.0394909117980133,1.0504214798973928,0.12993636397475167,0.06565134249358705,0.0,0.0,1.5592363676970202,0.3939080549615223,1.6891727316717717,2.691705042237069
