msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-06 19:39:26.355,1,2405.0,3,3,15,20.9,0,0,125.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3142359721860912,0.3230589361701708,0.0,0.0,0.0,0.0,0.0,0.0,0.26284719443721827,1.2922357446806831,0.26284719443721827,0.25844714893613663,1.051388777748873,1.0337885957445465,0.13142359721860913,0.06461178723403416,0.0,0.0,1.3142359721860912,0.3230589361701708,1.7085067638419187,2.6490832765954004
2,2025-10-06 19:39:26.356,1,2405.0,0,3,15,20.9,0,0,125.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3430026746449393,0.3337615445212947,0.0,0.0,0.0,0.0,0.0,0.0,0.26860053492898783,1.3350461780851788,0.26860053492898783,0.26700923561703577,1.0744021397159513,1.068036942468143,0.13430026746449392,0.06675230890425894,0.0,0.0,1.3430026746449393,0.3337615445212947,1.745903477038421,2.7368446650746163
3,2025-10-06 19:39:26.372,1,2405.0,0,3,15,20.9,0,0,125.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.307429595005133,0.3263987309625965,0.0,0.0,0.0,0.0,0.0,0.0,0.2614859190010266,1.305594923850386,0.2614859190010266,0.26111898477007717,1.0459436760041063,1.0444759390803087,0.1307429595005133,0.06527974619251929,0.0,0.0,1.307429595005133,0.3263987309625965,1.6996584735066729,2.676469593893291
4,2025-10-06 19:39:26.377,1,2405.0,0,3,15,20.9,0,0,125.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.307900469856145,0.32513846465274987,0.0,0.0,0.0,0.0,0.0,0.0,0.261580093971229,1.3005538586109995,0.261580093971229,0.2601107717221999,1.046320375884916,1.0404430868887995,0.1307900469856145,0.06502769293054997,0.0,0.0,1.307900469856145,0.32513846465274987,1.7002706108129886,2.666135410152549
5,2025-10-06 19:39:26.406,1,2405.0,0,3,15,20.9,0,0,125.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3188183536412001,0.32771084327018785,0.0,0.0,0.0,0.0,0.0,0.0,0.26376367072824003,1.3108433730807514,0.26376367072824003,0.2621686746161503,1.0550546829129601,1.0486746984646012,0.13188183536412001,0.06554216865403757,0.0,0.0,1.3188183536412001,0.32771084327018785,1.7144638597335602,2.6872289148155404
6,2025-10-06 19:39:26.428,1,2405.0,0,3,15,20.9,0,0,125.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.319314545806869,0.3298778894686891,0.0,0.0,0.0,0.0,0.0,0.0,0.2638629091613738,1.3195115578747565,0.2638629091613738,0.2639023115749513,1.0554516366454951,1.0556092462998052,0.1319314545806869,0.06597557789373783,0.0,0.0,1.319314545806869,0.3298778894686891,1.7151089095489296,2.7049986936432506
7,2025-10-06 19:39:26.445,1,2405.0,0,3,15,20.9,0,0,125.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.2920176863388564,0.3278340753520709,0.0,0.0,0.0,0.0,0.0,0.0,0.25840353726777127,1.3113363014082835,0.25840353726777127,0.2622672602816567,1.033614149071085,1.0490690411266268,0.12920176863388563,0.06556681507041418,0.0,0.0,1.2920176863388564,0.3278340753520709,1.679622992240513,2.6882394178869813
8,2025-10-06 19:39:26.473,1,2405.0,0,3,15,20.9,0,0,125.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3197745773439515,0.32920109037831646,0.0,0.0,0.0,0.0,0.0,0.0,0.2639549154687903,1.3168043615132659,0.2639549154687903,0.26336087230265315,1.0558196618751612,1.0534434892106126,0.13197745773439515,0.06584021807566329,0.0,0.0,1.3197745773439515,0.32920109037831646,1.7157069505471367,2.699448941102195
9,2025-10-06 19:39:26.535,1,2405.0,0,3,15,20.9,0,0,125.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3202868524178641,0.3234994654098001,0.0,0.0,0.0,0.0,0.0,0.0,0.2640573704835728,1.2939978616392005,0.2640573704835728,0.2587995723278401,1.0562294819342912,1.0351982893113605,0.1320286852417864,0.06469989308196003,0.0,0.0,1.3202868524178641,0.3234994654098001,1.7163729081432233,2.652695616360361
10,2025-10-06 19:39:27.474,1,2405.0,0,3,15,20.9,0,0,125.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3041269286128785,0.3259595520149978,0.0,0.0,0.0,0.0,0.0,0.0,0.2608253857225757,1.3038382080599913,0.2608253857225757,0.2607676416119983,1.0433015428903027,1.0430705664479931,0.13041269286128784,0.06519191040299957,0.0,0.0,1.3041269286128785,0.3259595520149978,1.6953650071967419,2.6728683265229822
