msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-07 20:35:55.709,16,1079.0,3,14,15,20.9,0,0,210.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3095796788011893,0.32906186564214673,0.26191593576023786,0.06581237312842934,0.0,0.0,0.0,0.0,0.26191593576023786,1.316247462568587,0.26191593576023786,0.2632494925137174,1.0476637430409514,1.0529979700548695,0.13095796788011893,0.06581237312842934,0.0,0.0,1.5714956145614272,0.3948742387705761,1.702453582441546,2.698307298265603
2,2025-10-07 20:35:55.776,16,1079.0,0,14,15,20.9,0,0,210.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3358759414559873,0.3365248799018886,0.26717518829119746,0.06730497598037773,0.0,0.0,0.0,0.0,0.26717518829119746,1.3460995196075545,0.26717518829119746,0.2692199039215109,1.0687007531647899,1.0768796156860436,0.13358759414559873,0.06730497598037773,0.0,0.0,1.6030511297471848,0.40382985588226633,1.7366387238927836,2.759504015195487
3,2025-10-07 20:35:55.776,16,1079.0,0,14,15,20.9,0,0,210.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3228913487671878,0.3308386910748061,0.26457826975343757,0.06616773821496122,0.0,0.0,0.0,0.0,0.26457826975343757,1.3233547642992245,0.26457826975343757,0.2646709528598449,1.0583130790137503,1.0586838114393795,0.13228913487671878,0.06616773821496122,0.0,0.0,1.5874696185206254,0.39700642928976737,1.7197587533973442,2.7128772668134102
4,2025-10-07 20:35:56.400,16,1079.0,0,14,15,20.9,0,0,210.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3003199659968763,0.32945214858621275,0.26006399319937523,0.06589042971724254,0.0,0.0,0.0,0.0,0.26006399319937523,1.317808594344851,0.26006399319937523,0.2635617188689702,1.040255972797501,1.0542468754758807,0.13003199659968762,0.06589042971724254,0.0,0.0,1.5603839591962516,0.3953425783034553,1.690415955795939,2.7015076184069446
5,2025-10-07 20:35:56.928,16,1079.0,0,14,15,20.9,0,0,210.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3071675389325244,0.3232430666523932,0.26143350778650487,0.06464861333047864,0.0,0.0,0.0,0.0,0.26143350778650487,1.2929722666095729,0.26143350778650487,0.25859445332191455,1.0457340311460195,1.0343778132876582,0.13071675389325244,0.06464861333047864,0.0,0.0,1.5686010467190292,0.3878916799828719,1.6993178006122815,2.650593146549624
6,2025-10-07 20:35:57.083,16,1079.0,0,14,15,20.9,0,0,210.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3096559301091257,0.3284388454201078,0.26193118602182514,0.06568776908402156,0.0,0.0,0.0,0.0,0.26193118602182514,1.3137553816804313,0.26193118602182514,0.26275107633608624,1.0477247440873005,1.051004305344345,0.13096559301091257,0.06568776908402156,0.0,0.0,1.571587116130951,0.3941266145041294,1.7025527091418633,2.693198532444884
7,2025-10-07 20:35:57.563,16,1079.0,0,14,15,20.9,0,0,210.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.29433349064922,0.3266085415393861,0.25886669812984403,0.06532170830787723,0.0,0.0,0.0,0.0,0.25886669812984403,1.3064341661575445,0.25886669812984403,0.2612868332315089,1.0354667925193761,1.0451473329260357,0.12943334906492202,0.06532170830787723,0.0,0.0,1.553200188779064,0.3919302498472633,1.6826335378439863,2.678190040622966
8,2025-10-07 20:35:58.043,16,1079.0,0,14,15,20.9,0,0,210.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.299638649581385,0.3283890851374336,0.259927729916277,0.06567781702748672,0.0,0.0,0.0,0.0,0.259927729916277,1.3135563405497344,0.259927729916277,0.2627112681099469,1.039710919665108,1.0508450724397875,0.1299638649581385,0.06567781702748672,0.0,0.0,1.559566379497662,0.3940669021649203,1.6895302444558005,2.6927904981269553
9,2025-10-07 20:35:58.336,16,1079.0,0,14,15,20.9,0,0,210.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.317381982703043,0.3297938575089571,0.2634763965406086,0.06595877150179143,0.0,0.0,0.0,0.0,0.2634763965406086,1.3191754300358285,0.2634763965406086,0.2638350860071657,1.0539055861624345,1.0553403440286628,0.1317381982703043,0.06595877150179143,0.0,0.0,1.5808583792436517,0.39575262901074854,1.712596577513956,2.7043096315734485
10,2025-10-07 20:35:58.523,16,1079.0,0,14,15,20.9,0,0,210.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3011000336303267,0.32805578151808834,0.2602200067260653,0.06561115630361766,0.0,0.0,0.0,0.0,0.2602200067260653,1.3122231260723534,0.2602200067260653,0.26244462521447065,1.0408800269042613,1.0497785008578826,0.13011000336303266,0.06561115630361766,0.0,0.0,1.561320040356392,0.39366693782170603,1.6914300437194245,2.6900574084483244
