msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-04 07:42:49.895,1,2188.0,3,3,15,20.9,0,0,105.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.2978085045712098,0.32325270553706054,0.0,0.0,0.0,0.0,0.0,0.0,0.25956170091424197,1.2930108221482421,0.25956170091424197,0.25860216442964845,1.0382468036569679,1.0344086577185938,0.12978085045712098,0.06465054110741211,0.0,0.0,1.2978085045712098,0.32325270553706054,1.6871510559425729,2.6506721854038964
2,2025-10-04 07:42:49.897,1,2188.0,0,3,15,20.9,0,0,105.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3248354661873794,0.3293173639166068,0.0,0.0,0.0,0.0,0.0,0.0,0.26496709323747586,1.3172694556664273,0.26496709323747586,0.26345389113328543,1.0598683729499034,1.0538155645331417,0.13248354661873793,0.06586347278332136,0.0,0.0,1.3248354661873794,0.3293173639166068,1.722286106043593,2.7004023841161757
3,2025-10-04 07:42:49.918,1,2188.0,0,3,15,20.9,0,0,105.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3133660662707318,0.32810626836400375,0.0,0.0,0.0,0.0,0.0,0.0,0.2626732132541464,1.312425073456015,0.2626732132541464,0.262485014691203,1.0506928530165855,1.049940058764812,0.1313366066270732,0.06562125367280075,0.0,0.0,1.3133660662707318,0.32810626836400375,1.7073758861519515,2.6904714005848307
4,2025-10-04 07:42:49.920,1,2188.0,0,3,15,20.9,0,0,105.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.295667959571369,0.3244640360801614,0.0,0.0,0.0,0.0,0.0,0.0,0.25913359191427376,1.2978561443206456,0.25913359191427376,0.2595712288641291,1.036534367657095,1.0382849154565164,0.12956679595713688,0.06489280721603227,0.0,0.0,1.295667959571369,0.3244640360801614,1.6843683474427795,2.6606050958573233
5,2025-10-04 07:42:49.955,1,2188.0,0,3,15,20.9,0,0,105.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.2933711789191304,0.3288633114249666,0.0,0.0,0.0,0.0,0.0,0.0,0.2586742357838261,1.3154532456998664,0.2586742357838261,0.26309064913997326,1.0346969431353044,1.052362596559893,0.12933711789191304,0.06577266228499332,0.0,0.0,1.2933711789191304,0.3288633114249666,1.6813825325948697,2.6966791536847263
6,2025-10-04 07:42:49.973,1,2188.0,0,3,15,20.9,0,0,105.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3179736014170726,0.3290546282163692,0.0,0.0,0.0,0.0,0.0,0.0,0.2635947202834145,1.3162185128654769,0.2635947202834145,0.2632437025730954,1.054378881133658,1.0529748102923815,0.13179736014170726,0.06581092564327384,0.0,0.0,1.3179736014170726,0.3290546282163692,1.7133656818421943,2.6982479513742277
7,2025-10-04 07:42:49.998,1,2188.0,0,3,15,20.9,0,0,105.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.2953934054959104,0.3260276313714116,0.0,0.0,0.0,0.0,0.0,0.0,0.2590786810991821,1.3041105254856464,0.2590786810991821,0.2608221050971293,1.0363147243967283,1.043288420388517,0.12953934054959104,0.06520552627428232,0.0,0.0,1.2953934054959104,0.3260276313714116,1.6840114271446835,2.673426577245575
8,2025-10-04 07:42:50.031,1,2188.0,0,3,15,20.9,0,0,105.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3170049459227045,0.32309495626880524,0.0,0.0,0.0,0.0,0.0,0.0,0.2634009891845409,1.292379825075221,0.2634009891845409,0.2584759650150442,1.0536039567381636,1.0339038600601769,0.13170049459227046,0.06461899125376105,0.0,0.0,1.3170049459227045,0.32309495626880524,1.7121064296995159,2.649378641404203
9,2025-10-04 07:42:50.031,1,2188.0,0,3,15,20.9,0,0,105.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3010662592064466,0.32349310859814884,0.0,0.0,0.0,0.0,0.0,0.0,0.2602132518412893,1.2939724343925953,0.2602132518412893,0.2587944868785191,1.0408530073651572,1.0351779475140763,0.13010662592064465,0.06469862171962977,0.0,0.0,1.3010662592064466,0.32349310859814884,1.6913861369683805,2.6526434905048206
10,2025-10-04 07:42:50.035,1,2188.0,0,3,15,20.9,0,0,105.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.2987345585247305,0.3295055186675117,0.0,0.0,0.0,0.0,0.0,0.0,0.2597469117049461,1.3180220746700468,0.2597469117049461,0.2636044149340094,1.0389876468197845,1.0544176597360375,0.12987345585247306,0.06590110373350234,0.0,0.0,1.2987345585247305,0.3295055186675117,1.6883549260821498,2.701945253073596
