msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-05 10:12:33.670,15,2046.0,3,13,7,14.4,0,0,265.0,1317.0,Full Supervision,4.0,1.0,0.0,0.0,1.2158765105832854,0.3056666085085668,0.24317530211665708,0.06113332170171336,0.0,0.0,0.0,0.0,0.24317530211665708,1.2226664340342672,0.24317530211665708,0.24453328680685343,0.9727012084666283,0.9781331472274137,0.12158765105832854,0.06113332170171336,0.0,0.0,1.4590518126999426,0.3667999302102802,1.580639463758271,2.5064661897702476
2,2025-10-05 10:12:33.954,15,2046.0,0,13,7,14.4,0,0,265.0,1317.0,Full Supervision,4.0,1.0,0.0,0.0,1.2416136177921817,0.30843296795996156,0.24832272355843635,0.061686593591992314,0.0,0.0,0.0,0.0,0.24832272355843635,1.2337318718398462,0.24832272355843635,0.24674637436796926,0.9932908942337454,0.986985497471877,0.12416136177921817,0.061686593591992314,0.0,0.0,1.4899363413506181,0.37011956155195386,1.6140977031298362,2.529150337271685
3,2025-10-05 10:12:34.082,15,2046.0,0,13,7,14.4,0,0,265.0,1317.0,Full Supervision,4.0,1.0,0.0,0.0,1.23921179744224,0.3051209060272836,0.24784235948844802,0.06102418120545672,0.0,0.0,0.0,0.0,0.24784235948844802,1.2204836241091344,0.24784235948844802,0.24409672482182687,0.9913694379537921,0.9763868992873075,0.12392117974422401,0.06102418120545672,0.0,0.0,1.487054156930688,0.3661450872327403,1.6109753366749122,2.5019914294237253
4,2025-10-05 10:12:34.098,15,2046.0,0,13,7,14.4,0,0,265.0,1317.0,Full Supervision,4.0,1.0,0.0,0.0,1.2121951552103156,0.3060989540467518,0.24243903104206313,0.06121979080935036,0.0,0.0,0.0,0.0,0.24243903104206313,1.2243958161870072,0.24243903104206313,0.24487916323740144,0.9697561241682525,0.9795166529496058,0.12121951552103157,0.06121979080935036,0.0,0.0,1.4546341862523788,0.36731874485610216,1.5758537017734104,2.510011423183365
5,2025-10-05 10:12:34.354,15,2046.0,0,13,7,14.4,0,0,265.0,1317.0,Full Supervision,4.0,1.0,0.0,0.0,1.211433308475668,0.30586540435965787,0.24228666169513363,0.06117308087193157,0.0,0.0,0.0,0.0,0.24228666169513363,1.2234616174386315,0.24228666169513363,0.2446923234877263,0.9691466467805345,0.9787692939509052,0.12114333084756682,0.06117308087193157,0.0,0.0,1.4537199701708017,0.36703848523158944,1.5748633010183688,2.5080963157491944
6,2025-10-05 10:12:34.722,15,2046.0,0,13,7,14.4,0,0,265.0,1317.0,Full Supervision,4.0,1.0,0.0,0.0,1.217909519347823,0.306328814430769,0.24358190386956463,0.0612657628861538,0.0,0.0,0.0,0.0,0.24358190386956463,1.225315257723076,0.24358190386956463,0.2450630515446152,0.9743276154782585,0.9802522061784608,0.12179095193478232,0.0612657628861538,0.0,0.0,1.4614914232173877,0.3675945773169228,1.5832823751521703,2.5118962783323058
7,2025-10-05 10:12:34.850,15,2046.0,0,13,7,14.4,0,0,265.0,1317.0,Full Supervision,4.0,1.0,0.0,0.0,1.2249436635406648,0.30506301363951677,0.24498873270813296,0.061012602727903355,0.0,0.0,0.0,0.0,0.24498873270813296,1.220252054558067,0.24498873270813296,0.24405041091161342,0.9799549308325318,0.9762016436464537,0.12249436635406648,0.061012602727903355,0.0,0.0,1.4699323962487978,0.36607561636742014,1.5924267626028643,2.5015167118440376
8,2025-10-05 10:12:34.850,15,2046.0,0,13,7,14.4,0,0,265.0,1317.0,Full Supervision,4.0,1.0,0.0,0.0,1.2112648582849181,0.3052281047084616,0.24225297165698362,0.06104562094169232,0.0,0.0,0.0,0.0,0.24225297165698362,1.2209124188338465,0.24225297165698362,0.2441824837667693,0.9690118866279345,0.9767299350670772,0.12112648582849181,0.06104562094169232,0.0,0.0,1.4535178299419018,0.3662737256501539,1.5746443157703933,2.5028704586093853
9,2025-10-05 10:12:34.978,15,2046.0,0,13,7,14.4,0,0,265.0,1317.0,Full Supervision,4.0,1.0,0.0,0.0,1.2227983952768666,0.3051580431033465,0.24455967905537332,0.061031608620669295,0.0,0.0,0.0,0.0,0.24455967905537332,1.220632172413386,0.24455967905537332,0.24412643448267718,0.9782387162214933,0.9765057379307087,0.12227983952768666,0.061031608620669295,0.0,0.0,1.4673580743322399,0.3661896517240158,1.5896379138599266,2.502295953447441
10,2025-10-05 10:12:35.047,15,2046.0,0,13,15,14.4,0,0,265.0,1317.0,Full Supervision,0.0,1.0,0.0,0.0,1.2966055871360775,0.32652850066324945,0.25932111742721553,0.06530570013264989,0.0,0.0,0.0,0.0,0.25932111742721553,1.3061140026529978,0.25932111742721553,0.26122280053059954,1.0372844697088621,1.0448912021223982,0.12966055871360777,0.06530570013264989,0.0,0.0,1.555926704563293,0.39183420079589937,1.685587263276901,2.6775337054386457
