msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-06 07:57:53.817,16,581.0,3,14,13,10.6,0,0,295.0,1317.0,Full Supervision,1.0,2.0,0.0,0.0,1.2970601586271526,0.3202770128497108,0.25941203172543054,0.06405540256994216,0.0,0.0,0.0,0.0,0.25941203172543054,1.281108051398843,0.25941203172543054,0.25622161027976864,1.0376481269017221,1.0248864411190746,0.12970601586271527,0.06405540256994216,0.0,0.0,1.556472190352583,0.3843324154196529,1.6861782062152986,2.626271505367628
2,2025-10-06 07:57:53.999,16,581.0,0,14,13,10.6,0,0,295.0,1317.0,Full Supervision,1.0,2.0,0.0,0.0,1.2980186119951174,0.3248005888373078,0.25960372239902346,0.06496011776746155,0.0,0.0,0.0,0.0,0.25960372239902346,1.2992023553492311,0.25960372239902346,0.2598404710698462,1.0384148895960938,1.0393618842793848,0.12980186119951173,0.06496011776746155,0.0,0.0,1.5576223343941409,0.38976070660476936,1.6874241955936524,2.663364828465924
3,2025-10-06 07:57:55.003,16,581.0,0,14,13,10.6,0,0,295.0,1317.0,Full Supervision,1.0,2.0,0.0,0.0,1.3045888291986691,0.32340897694740034,0.2609177658397338,0.06468179538948007,0.0,0.0,0.0,0.0,0.2609177658397338,1.2936359077896014,0.2609177658397338,0.2587271815579203,1.0436710633589352,1.0349087262316812,0.1304588829198669,0.06468179538948007,0.0,0.0,1.565506595038403,0.3880907723368804,1.6959654779582698,2.651953610968683
4,2025-10-06 07:57:55.131,16,999.0,0,14,13,10.6,0,0,295.0,1317.0,Full Supervision,1.0,2.0,0.0,0.0,1.272736570204204,0.31978138260010325,0.2545473140408408,0.06395627652002064,0.0,0.0,0.0,0.0,0.2545473140408408,1.279125530400413,0.2545473140408408,0.2558251060800826,1.0181892561633632,1.0233004243203303,0.1272736570204204,0.06395627652002064,0.0,0.0,1.5272838842450447,0.3837376591201239,1.6545575412654654,2.6222073373208468
5,2025-10-06 07:57:55.170,16,999.0,0,14,15,10.6,0,0,295.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.3093251262130097,0.3293866533481329,0.2618650252426019,0.06587733066962657,0.0,0.0,0.0,0.0,0.2618650252426019,1.3175466133925315,0.2618650252426019,0.2635093226785063,1.0474601009704076,1.0540372907140252,0.13093251262130096,0.06587733066962657,0.0,0.0,1.5711901514556117,0.3952639840177595,1.7021226640769125,2.70097055745469
6,2025-10-06 07:57:55.279,16,999.0,0,14,15,10.6,0,0,295.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.3214686060923917,0.3253107773250181,0.26429372121847833,0.06506215546500363,0.0,0.0,0.0,0.0,0.26429372121847833,1.3012431093000725,0.26429372121847833,0.2602486218600145,1.0571748848739133,1.040994487440058,0.13214686060923916,0.06506215546500363,0.0,0.0,1.58576232731087,0.3903729327900217,1.717909187920109,2.6675483740651487
7,2025-10-06 07:57:55.535,16,999.0,0,14,15,10.6,0,0,295.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.293864345158646,0.3256352266936866,0.2587728690317292,0.06512704533873732,0.0,0.0,0.0,0.0,0.2587728690317292,1.3025409067747464,0.2587728690317292,0.2605081813549493,1.0350914761269168,1.0420327254197972,0.1293864345158646,0.06512704533873732,0.0,0.0,1.5526372141903753,0.3907622720324239,1.6820236487062397,2.67020885888823
8,2025-10-06 07:57:55.651,16,999.0,0,14,15,10.6,0,0,295.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.2917400549863036,0.32699213768260615,0.25834801099726074,0.06539842753652123,0.0,0.0,0.0,0.0,0.25834801099726074,1.3079685507304246,0.25834801099726074,0.2615937101460849,1.033392043989043,1.0463748405843396,0.12917400549863037,0.06539842753652123,0.0,0.0,1.5500880659835643,0.3923905652191274,1.6792620714821949,2.6813355289973706
9,2025-10-06 07:57:56.027,16,999.0,0,14,15,10.6,0,0,295.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.3196425993256908,0.3249707466867542,0.26392851986513816,0.06499414933735084,0.0,0.0,0.0,0.0,0.26392851986513816,1.2998829867470167,0.26392851986513816,0.25997659734940337,1.0557140794605526,1.0399063893976135,0.13196425993256908,0.06499414933735084,0.0,0.0,1.583571119190829,0.389964896024105,1.7155353791233978,2.6647601228313844
10,2025-10-06 07:57:56.130,16,999.0,0,14,15,10.6,0,0,295.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.316111236695091,0.3274815383910006,0.26322224733901817,0.06549630767820011,0.0,0.0,0.0,0.0,0.26322224733901817,1.3099261535640023,0.26322224733901817,0.26198523071280044,1.0528889893560727,1.0479409228512018,0.13161112366950908,0.06549630767820011,0.0,0.0,1.5793334840341091,0.3929778460692007,1.710944607703618,2.685348614806205
11,2025-10-06 07:57:56.283,16,999.0,0,14,15,10.6,0,0,295.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.2962590366049478,0.33020898651320296,0.25925180732098957,0.06604179730264059,0.0,0.0,0.0,0.0,0.25925180732098957,1.3208359460528118,0.25925180732098957,0.26416718921056237,1.0370072292839583,1.0566687568422495,0.12962590366049478,0.06604179730264059,0.0,0.0,1.5555108439259373,0.39625078381584355,1.6851367475864323,2.7077136894082643
12,2025-10-06 07:57:56.559,16,999.0,0,14,15,10.6,0,0,295.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.3166023529673705,0.3236862685873653,0.2633204705934741,0.06473725371747306,0.0,0.0,0.0,0.0,0.2633204705934741,1.2947450743494613,0.2633204705934741,0.25894901486989225,1.0532818823738963,1.035796059479569,0.13166023529673704,0.06473725371747306,0.0,0.0,1.5799228235608447,0.3884235223048384,1.7115830588575816,2.6542274024163954
13,2025-10-06 07:57:56.611,16,999.0,0,14,15,17.5,0,0,295.0,1317.0,Full Supervision,0.0,1.0,0.0,0.0,1.3056503111914806,0.3255068036921457,0.2611300622382961,0.06510136073842913,0.0,0.0,0.0,0.0,0.2611300622382961,1.3020272147685827,0.2611300622382961,0.26040544295371654,1.0445202489531844,1.0416217718148661,0.13056503111914805,0.06510136073842913,0.0,0.0,1.5667803734297767,0.39060816443057483,1.6973454045489245,2.6691557902755947
14,2025-10-06 07:57:57.090,16,999.0,0,14,15,17.5,0,0,295.0,1317.0,Full Supervision,0.0,1.0,0.0,0.0,1.2981062459283454,0.3241607446173231,0.2596212491856691,0.06483214892346462,0.0,0.0,0.0,0.0,0.2596212491856691,1.2966429784692923,0.2596212491856691,0.25932859569385847,1.0384849967426764,1.0373143827754339,0.12981062459283454,0.06483214892346462,0.0,0.0,1.5577274951140145,0.3889928935407877,1.687538119706849,2.6581181058620493
15,2025-10-06 07:57:57.570,16,999.0,0,14,15,17.5,0,0,295.0,1317.0,Full Supervision,0.0,1.0,0.0,0.0,1.2929858923834865,0.3279454770663568,0.2585971784766973,0.06558909541327136,0.0,0.0,0.0,0.0,0.2585971784766973,1.3117819082654272,0.2585971784766973,0.26235638165308545,1.034388713906789,1.0494255266123418,0.12929858923834864,0.06558909541327136,0.0,0.0,1.5515830708601839,0.39353457247962814,1.6808816600985323,2.6891529119441255
16,2025-10-06 07:57:57.839,16,999.0,0,14,15,17.5,0,0,295.0,1317.0,Full Supervision,0.0,1.0,0.0,0.0,1.2952671584688447,0.3264511139900808,0.25905343169376893,0.06529022279801616,0.0,0.0,0.0,0.0,0.25905343169376893,1.3058044559603232,0.25905343169376893,0.26116089119206465,1.0362137267750757,1.0446435647682586,0.12952671584688447,0.06529022279801616,0.0,0.0,1.5543205901626136,0.39174133678809697,1.683847306009498,2.6768991347186626
17,2025-10-06 07:57:58.050,16,999.0,0,14,15,20.9,0,0,295.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.313289793320545,0.3247598536937689,0.262657958664109,0.06495197073875378,0.0,0.0,0.0,0.0,0.262657958664109,1.2990394147750757,0.262657958664109,0.2598078829550151,1.050631834656436,1.0392315318200605,0.1313289793320545,0.06495197073875378,0.0,0.0,1.5759477519846539,0.3897118244325227,1.7072767313167085,2.663030800288905
18,2025-10-06 07:57:58.530,16,999.0,0,14,15,20.9,0,0,295.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.2978888756653624,0.3246413993193736,0.25957777513307245,0.06492827986387471,0.0,0.0,0.0,0.0,0.25957777513307245,1.2985655972774943,0.25957777513307245,0.25971311945549885,1.0383111005322898,1.0388524778219954,0.12978888756653623,0.06492827986387471,0.0,0.0,1.557466650798435,0.3895696791832483,1.687255538364971,2.6620594744188635
19,2025-10-06 07:57:58.587,16,999.0,0,14,15,20.9,0,0,295.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3031145091429053,0.32456165434337825,0.26062290182858106,0.06491233086867565,0.0,0.0,0.0,0.0,0.26062290182858106,1.298246617373513,0.26062290182858106,0.2596493234747026,1.0424916073143242,1.0385972938988104,0.13031145091429053,0.06491233086867565,0.0,0.0,1.5637374109714863,0.3894739852120539,1.694048861885777,2.6614055656157016
20,2025-10-06 07:57:58.991,16,999.0,0,14,15,20.9,0,0,295.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.2987638438293607,0.3231451784558411,0.25975276876587217,0.06462903569116822,0.0,0.0,0.0,0.0,0.25975276876587217,1.2925807138233645,0.25975276876587217,0.2585161427646729,1.0390110750634887,1.0340645710586915,0.12987638438293608,0.06462903569116822,0.0,0.0,1.5585166125952328,0.38777421414700936,1.688392996978169,2.6497904633378973
21,2025-10-06 07:57:59.011,16,999.0,0,14,15,20.9,0,0,295.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3130024653600585,0.32399608183015893,0.2626004930720117,0.06479921636603178,0.0,0.0,0.0,0.0,0.2626004930720117,1.2959843273206357,0.2626004930720117,0.2591968654641271,1.0504019722880469,1.0367874618565085,0.13130024653600586,0.06479921636603178,0.0,0.0,1.57560295843207,0.38879529819619074,1.7069032049680761,2.656767871007303
22,2025-10-06 07:57:59.490,16,999.0,0,14,15,20.9,0,0,295.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3004451240300043,0.32587609173466725,0.2600890248060009,0.06517521834693345,0.0,0.0,0.0,0.0,0.2600890248060009,1.303504366938669,0.2600890248060009,0.2607008733877338,1.0403560992240035,1.0428034935509352,0.13004451240300044,0.06517521834693345,0.0,0.0,1.5605341488360052,0.3910513100816007,1.690578661239006,2.6721839522242714
23,2025-10-06 07:57:59.971,16,999.0,0,14,15,20.9,0,0,295.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3204718320400866,0.3232520332206451,0.2640943664080173,0.06465040664412902,0.0,0.0,0.0,0.0,0.2640943664080173,1.2930081328825804,0.2640943664080173,0.2586016265765161,1.0563774656320692,1.0344065063060643,0.13204718320400866,0.06465040664412902,0.0,0.0,1.5845661984481039,0.38790243986477413,1.7166133816521125,2.6506666724092898
24,2025-10-06 07:58:00.123,16,999.0,0,14,15,20.9,0,0,295.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3037461088704696,0.32916730972911434,0.26074922177409393,0.06583346194582287,0.0,0.0,0.0,0.0,0.26074922177409393,1.3166692389164574,0.26074922177409393,0.2633338477832915,1.0429968870963757,1.053335391133166,0.13037461088704697,0.06583346194582287,0.0,0.0,1.5644953306445635,0.3950007716749372,1.6948699415316106,2.6991719397787377
25,2025-10-06 07:58:00.251,16,1416.0,0,14,15,20.9,0,0,295.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3087809377895003,0.32742392346782173,0.2617561875579001,0.06548478469356435,0.0,0.0,0.0,0.0,0.2617561875579001,1.309695693871287,0.2617561875579001,0.2619391387742574,1.0470247502316004,1.0477565550970296,0.13087809377895004,0.06548478469356435,0.0,0.0,1.5705371253474003,0.39290870816138607,1.7014152191263505,2.6848761724361383
26,2025-10-06 07:58:00.399,16,1416.0,0,14,15,20.9,0,0,295.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3202362777592072,0.3227504381219217,0.26404725555184144,0.06455008762438434,0.0,0.0,0.0,0.0,0.26404725555184144,1.291001752487687,0.26404725555184144,0.25820035049753737,1.0561890222073658,1.0328014019901495,0.13202362777592072,0.06455008762438434,0.0,0.0,1.5842835333110485,0.3873005257463061,1.7163071610869696,2.646553592599758
27,2025-10-06 07:58:00.451,16,1416.0,0,14,15,20.9,0,0,295.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3009406154747836,0.3292189439922719,0.2601881230949567,0.06584378879845439,0.0,0.0,0.0,0.0,0.2601881230949567,1.3168757759690877,0.2601881230949567,0.26337515519381755,1.0407524923798268,1.0535006207752702,0.13009406154747835,0.06584378879845439,0.0,0.0,1.5611287385697403,0.3950627327907263,1.6912228001172185,2.6995953407366295
28,2025-10-06 07:58:00.527,16,1416.0,0,14,15,20.9,0,0,295.0,1317.0,Full Supervision,0.0,0.0,0.0,0.0,1.3026223512042243,0.32386502789630256,0.26052447024084485,0.06477300557926051,0.0,0.0,0.0,0.0,0.26052447024084485,1.2954601115852102,0.26052447024084485,0.25909202231704204,1.0420978809633794,1.0363680892681681,0.13026223512042243,0.06477300557926051,0.0,0.0,1.5631468214450692,0.3886380334755631,1.6934090565654913,2.655693228749681
