msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-01 05:03:18.644,1,1292.0,3,3,15,20.9,0,0,110.0,1089.0,STM National,0.0,0.0,0.0,0.0,1.2966723680861052,0.32552786555073776,0.0,0.0,0.0,0.0,0.0,0.0,0.25933447361722106,1.302111462202951,0.25933447361722106,0.26042229244059023,1.0373378944688842,1.041689169762361,0.12966723680861053,0.06510557311014756,0.0,0.0,1.2966723680861052,0.32552786555073776,1.6856740785119368,2.66932849751605
2,2025-10-01 05:03:18.656,1,1292.0,0,3,15,20.9,0,0,110.0,1089.0,STM National,0.0,0.0,0.0,0.0,1.3376313843785455,0.33031627907587524,0.0,0.0,0.0,0.0,0.0,0.0,0.26752627687570907,1.321265116303501,0.26752627687570907,0.2642530232607002,1.0701051075028363,1.0570120930428009,0.13376313843785453,0.06606325581517505,0.0,0.0,1.3376313843785455,0.33031627907587524,1.738920799692109,2.708593488422177
3,2025-10-01 05:03:18.684,1,1292.0,0,3,15,20.9,0,0,110.0,1089.0,STM National,0.0,0.0,0.0,0.0,1.3294176606291277,0.3260699720267734,0.0,0.0,0.0,0.0,0.0,0.0,0.26588353212582555,1.3042798881070936,0.26588353212582555,0.2608559776214187,1.0635341285033022,1.0434239104856748,0.13294176606291278,0.06521399440535468,0.0,0.0,1.3294176606291277,0.3260699720267734,1.7282429588178663,2.6737737706195417
4,2025-10-01 05:03:18.704,1,1292.0,0,3,15,20.9,0,0,110.0,1089.0,STM National,0.0,0.0,0.0,0.0,1.292073229772615,0.3242636901171886,0.0,0.0,0.0,0.0,0.0,0.0,0.258414645954523,1.2970547604687543,0.258414645954523,0.25941095209375087,1.033658583818092,1.0376438083750035,0.1292073229772615,0.06485273802343772,0.0,0.0,1.292073229772615,0.3242636901171886,1.6796951987043995,2.6589622589609463
5,2025-10-01 05:03:18.723,1,1292.0,0,3,15,20.9,0,0,110.0,1089.0,STM National,0.0,0.0,0.0,0.0,1.2962633823561638,0.32637738807762073,0.0,0.0,0.0,0.0,0.0,0.0,0.25925267647123273,1.305509552310483,0.25925267647123273,0.2611019104620966,1.037010705884931,1.0444076418483863,0.12962633823561637,0.06527547761552414,0.0,0.0,1.2962633823561638,0.32637738807762073,1.6851423970630128,2.67629458223649
6,2025-10-01 05:03:18.740,1,1292.0,0,3,15,20.9,0,0,110.0,1089.0,STM National,0.0,0.0,0.0,0.0,1.3007895737951414,0.32764138022507355,0.0,0.0,0.0,0.0,0.0,0.0,0.2601579147590283,1.3105655209002942,0.2601579147590283,0.26211310418005884,1.040631659036113,1.0484524167202354,0.13007895737951414,0.06552827604501471,0.0,0.0,1.3007895737951414,0.32764138022507355,1.6910264459336837,2.6866593178456033
7,2025-10-01 05:03:18.774,1,1292.0,0,3,15,20.9,0,0,110.0,1089.0,STM National,0.0,0.0,0.0,0.0,1.3033900819576283,0.3253421655524734,0.0,0.0,0.0,0.0,0.0,0.0,0.26067801639152566,1.3013686622098937,0.26067801639152566,0.2602737324419787,1.0427120655661026,1.0410949297679148,0.13033900819576283,0.06506843311049468,0.0,0.0,1.3033900819576283,0.3253421655524734,1.6944071065449169,2.667805757530282
8,2025-10-01 05:03:18.774,1,1292.0,0,3,15,20.9,0,0,110.0,1089.0,STM National,0.0,0.0,0.0,0.0,1.321235507136917,0.3262739016106402,0.0,0.0,0.0,0.0,0.0,0.0,0.2642471014273834,1.3050956064425607,0.2642471014273834,0.2610191212885121,1.0569884057095336,1.0440764851540485,0.1321235507136917,0.06525478032212803,0.0,0.0,1.321235507136917,0.3262739016106402,1.717606159277992,2.6754459932072496
9,2025-10-01 05:03:18.778,1,1292.0,0,3,15,20.9,0,0,110.0,1089.0,STM National,0.0,0.0,0.0,0.0,1.2992125013261333,0.3241161542633235,0.0,0.0,0.0,0.0,0.0,0.0,0.25984250026522665,1.296464617053294,0.25984250026522665,0.2592929234106588,1.0393700010609066,1.0371716936426352,0.12992125013261333,0.0648232308526647,0.0,0.0,1.2992125013261333,0.3241161542633235,1.688976251723973,2.6577524649592528
10,2025-10-01 05:03:18.840,1,1292.0,0,3,15,20.9,0,0,110.0,1089.0,STM National,0.0,0.0,0.0,0.0,1.29184464038548,0.3293429230765455,0.0,0.0,0.0,0.0,0.0,0.0,0.258368928077096,1.317371692306182,0.258368928077096,0.2634743384612364,1.033475712308384,1.0538973538449457,0.129184464038548,0.0658685846153091,0.0,0.0,1.29184464038548,0.3293429230765455,1.679398032501124,2.700611969227673
