msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-06 13:33:27.327,2,2321.0,3,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.2960716289445324,0.3262123459875733,0.0,0.0,0.0,0.0,0.0,0.0,0.25921432578890646,1.3048493839502933,0.25921432578890646,0.2609698767900587,1.0368573031556259,1.0438795071602347,0.12960716289445323,0.06524246919751467,0.0,0.0,1.2960716289445324,0.3262123459875733,1.684893117627892,2.674941237098101
2,2025-10-06 13:33:27.338,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3166881753420308,0.33661253240036354,0.0,0.0,0.0,0.0,0.0,0.0,0.26333763506840613,1.3464501296014542,0.26333763506840613,0.26929002592029083,1.0533505402736245,1.0771601036811633,0.13166881753420306,0.06732250648007271,0.0,0.0,1.3166881753420308,0.33661253240036354,1.71169462794464,2.760222765682981
3,2025-10-06 13:33:27.366,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3074252454841222,0.3263926278650574,0.0,0.0,0.0,0.0,0.0,0.0,0.26148504909682446,1.3055705114602296,0.26148504909682446,0.2611141022920459,1.0459401963872978,1.0444564091681836,0.13074252454841223,0.06527852557301148,0.0,0.0,1.3074252454841222,0.3263926278650574,1.699652819129359,2.6764195484934707
4,2025-10-06 13:33:27.386,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3035264094472698,0.32518133253093673,0.0,0.0,0.0,0.0,0.0,0.0,0.26070528188945397,1.300725330123747,0.26070528188945397,0.2601450660247494,1.0428211275578159,1.0405802640989976,0.13035264094472698,0.06503626650618735,0.0,0.0,1.3035264094472698,0.32518133253093673,1.6945843322814507,2.6664869267536813
5,2025-10-06 13:33:27.401,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3015121987152973,0.32368344756981837,0.0,0.0,0.0,0.0,0.0,0.0,0.26030243974305944,1.2947337902792735,0.26030243974305944,0.2589467580558547,1.0412097589722378,1.0357870322234188,0.13015121987152972,0.06473668951396368,0.0,0.0,1.3015121987152973,0.32368344756981837,1.6919658583298864,2.6542042700725106
6,2025-10-06 13:33:27.419,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3179131341594892,0.3290326132623551,0.0,0.0,0.0,0.0,0.0,0.0,0.2635826268318978,1.3161304530494204,0.2635826268318978,0.2632260906098841,1.0543305073275913,1.0529043624395364,0.1317913134159489,0.06580652265247103,0.0,0.0,1.3179131341594892,0.3290326132623551,1.7132870744073359,2.698067428751312
7,2025-10-06 13:33:27.472,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3122560800703713,0.32848113939288226,0.0,0.0,0.0,0.0,0.0,0.0,0.2624512160140743,1.313924557571529,0.2624512160140743,0.26278491151430583,1.0498048640562971,1.0511396460572233,0.13122560800703714,0.06569622787857646,0.0,0.0,1.3122560800703713,0.32848113939288226,1.7059329040914828,2.6935453430216345
8,2025-10-06 13:33:28.420,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.320968073501994,0.3257068367689483,0.0,0.0,0.0,0.0,0.0,0.0,0.2641936147003988,1.3028273470757932,0.2641936147003988,0.2605654694151586,1.0567744588015953,1.0422618776606345,0.1320968073501994,0.06514136735378966,0.0,0.0,1.320968073501994,0.3257068367689483,1.7172584955525922,2.670796061505376
9,2025-10-06 13:33:28.457,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.313765254905538,0.32288431049357885,0.0,0.0,0.0,0.0,0.0,0.0,0.2627530509811076,1.2915372419743154,0.2627530509811076,0.2583074483948631,1.0510122039244305,1.0332297935794523,0.1313765254905538,0.06457686209871577,0.0,0.0,1.313765254905538,0.32288431049357885,1.7078948313771998,2.6476513460473465
10,2025-10-06 13:33:28.900,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3160381087110398,0.32667908748535146,0.0,0.0,0.0,0.0,0.0,0.0,0.26320762174220796,1.3067163499414058,0.26320762174220796,0.26134326998828117,1.0528304869688319,1.0453730799531247,0.13160381087110398,0.06533581749707029,0.0,0.0,1.3160381087110398,0.32667908748535146,1.7108495413243519,2.678768517379882
11,2025-10-06 13:33:29.205,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3029600353441966,0.3277652677831637,0.0,0.0,0.0,0.0,0.0,0.0,0.26059200706883934,1.311061071132655,0.26059200706883934,0.26221221422653096,1.0423680282753574,1.0488488569061238,0.13029600353441967,0.06555305355663274,0.0,0.0,1.3029600353441966,0.3277652677831637,1.6938480459474556,2.6876751958219427
12,2025-10-06 13:33:29.380,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3067439159066763,0.32733566155001137,0.0,0.0,0.0,0.0,0.0,0.0,0.26134878318133525,1.3093426462000455,0.26134878318133525,0.2618685292400091,1.045395132725341,1.0474741169600363,0.13067439159066763,0.06546713231000227,0.0,0.0,1.3067439159066763,0.32733566155001137,1.6987670906786791,2.6841524247100934
13,2025-10-06 13:33:29.609,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3155558216729926,0.32567925458834823,0.0,0.0,0.0,0.0,0.0,0.0,0.2631111643345985,1.302717018353393,0.2631111643345985,0.2605434036706786,1.052444657338394,1.0421736146827143,0.13155558216729926,0.06513585091766964,0.0,0.0,1.3155558216729926,0.32567925458834823,1.7102225681748906,2.6705698876244557
14,2025-10-06 13:33:29.860,2,2321.0,0,4,13,20.9,0,0,135.0,1093.0,STM National,1.0,0.0,0.0,0.0,1.2803860937874414,0.31855289157398947,0.0,0.0,0.0,0.0,0.0,0.0,0.2560772187574883,1.2742115662959579,0.2560772187574883,0.2548423132591916,1.0243088750299532,1.0193692530367664,0.12803860937874414,0.0637105783147979,0.0,0.0,1.2803860937874414,0.31855289157398947,1.664501921923674,2.6121337109067135
15,2025-10-06 13:33:30.339,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3104033141998384,0.32279729700232307,0.0,0.0,0.0,0.0,0.0,0.0,0.26208066283996767,1.2911891880092923,0.26208066283996767,0.2582378376018585,1.0483226513598707,1.032951350407434,0.13104033141998384,0.06455945940046462,0.0,0.0,1.3104033141998384,0.32279729700232307,1.70352430845979,2.6469378354190494
16,2025-10-06 13:33:30.819,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.3193971742424337,0.3296004132090746,0.0,0.0,0.0,0.0,0.0,0.0,0.26387943484848675,1.3184016528362985,0.26387943484848675,0.2636803305672597,1.055517739393947,1.0547213222690388,0.13193971742424337,0.06592008264181493,0.0,0.0,1.3193971742424337,0.3296004132090746,1.7152163265151639,2.702723388314412
17,2025-10-06 13:33:31.017,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.299891838136208,0.3292907511784442,0.0,0.0,0.0,0.0,0.0,0.0,0.2599783676272416,1.3171630047137768,0.2599783676272416,0.26343260094275534,1.0399134705089663,1.0537304037710213,0.1299891838136208,0.06585815023568883,0.0,0.0,1.299891838136208,0.3292907511784442,1.6898593895770704,2.7001841596632423
18,2025-10-06 13:33:31.299,2,2321.0,0,4,15,20.9,0,0,135.0,1093.0,STM National,0.0,0.0,0.0,0.0,1.301189723618212,0.32342812489914785,0.0,0.0,0.0,0.0,0.0,0.0,0.26023794472364237,1.2937124995965914,0.26023794472364237,0.2587424999193183,1.0409517788945695,1.0349699996772732,0.13011897236182118,0.06468562497982958,0.0,0.0,1.301189723618212,0.32342812489914785,1.6915466407036754,2.6521106241730124
