msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-08 20:13:20.190,16,933.0,3,14,7,20.9,0,0,315.0,1317.0,Full Supervision,4.0,0.0,0.0,0.0,1.207174924177019,0.30668632046712063,0.24143498483540382,0.061337264093424125,0.0,0.0,0.0,0.0,0.24143498483540382,1.2267452818684825,0.24143498483540382,0.2453490563736965,0.9657399393416153,0.981396225494786,0.12071749241770191,0.061337264093424125,0.0,0.0,1.448609909012423,0.36802358456054474,1.5693274014301248,2.514827827830389
2,2025-10-08 20:13:20.301,16,933.0,0,14,7,20.9,0,0,315.0,1317.0,Full Supervision,4.0,0.0,0.0,0.0,1.251276529810533,0.3107840088889675,0.2502553059621066,0.0621568017777935,0.0,0.0,0.0,0.0,0.2502553059621066,1.24313603555587,0.2502553059621066,0.248627207111174,1.0010212238484264,0.994508828444696,0.1251276529810533,0.0621568017777935,0.0,0.0,1.5015318357726397,0.372940810666761,1.6266594887536927,2.5484288728895335
3,2025-10-08 20:13:20.413,16,933.0,0,14,7,20.9,0,0,315.0,1317.0,Full Supervision,4.0,0.0,0.0,0.0,1.2296387747887423,0.30490780382508625,0.24592775495774846,0.06098156076501725,0.0,0.0,0.0,0.0,0.24592775495774846,1.219631215300345,0.24592775495774846,0.243926243060069,0.9837110198309938,0.975704972240276,0.12296387747887423,0.06098156076501725,0.0,0.0,1.4755665297464908,0.3658893645901035,1.598530407225365,2.500243991365707
4,2025-10-08 20:13:20.541,16,1382.0,0,14,7,20.9,0,0,315.0,1317.0,Full Supervision,4.0,0.0,0.0,0.0,1.211720309436513,0.30400296406207183,0.2423440618873026,0.060800592812414365,0.0,0.0,0.0,0.0,0.2423440618873026,1.2160118562482873,0.2423440618873026,0.24320237124965746,0.9693762475492104,0.9728094849986298,0.1211720309436513,0.060800592812414365,0.0,0.0,1.4540643713238155,0.3648035568744862,1.5752364022674668,2.492824305308989
5,2025-10-08 20:13:20.813,16,1382.0,0,14,7,20.9,0,0,315.0,1317.0,Full Supervision,4.0,0.0,0.0,0.0,1.2131615101277144,0.30262156306138416,0.2426323020255429,0.06052431261227683,0.0,0.0,0.0,0.0,0.2426323020255429,1.2104862522455366,0.2426323020255429,0.24209725044910732,0.9705292081021716,0.9683890017964293,0.12131615101277145,0.06052431261227683,0.0,0.0,1.4557938121532574,0.36314587567366097,1.5771099631660288,2.4814968171033502
6,2025-10-08 20:13:21.053,16,1382.0,0,14,7,20.9,0,0,315.0,1317.0,Full Supervision,4.0,0.0,0.0,0.0,1.2234552066348698,0.3035242356628572,0.24469104132697397,0.06070484713257144,0.0,0.0,0.0,0.0,0.24469104132697397,1.2140969426514288,0.24469104132697397,0.24281938853028576,0.9787641653078959,0.971277554121143,0.12234552066348699,0.06070484713257144,0.0,0.0,1.468146247961844,0.36422908279542865,1.5904917686253308,2.488898732435429
7,2025-10-08 20:13:21.565,16,1382.0,0,14,15,10.6,0,0,315.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.3106122334534436,0.3264378261605675,0.26212244669068874,0.0652875652321135,0.0,0.0,0.0,0.0,0.26212244669068874,1.30575130464227,0.26212244669068874,0.261150260928454,1.048489786762755,1.044601043713816,0.13106122334534437,0.0652875652321135,0.0,0.0,1.5727346801441322,0.391725391392681,1.7037959034894767,2.6767901745166536
8,2025-10-08 20:13:21.581,16,1382.0,0,14,15,10.6,0,0,315.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.309962271301019,0.32951169931972923,0.2619924542602038,0.06590233986394585,0.0,0.0,0.0,0.0,0.2619924542602038,1.318046797278917,0.2619924542602038,0.2636093594557834,1.0479698170408152,1.0544374378231336,0.1309962271301019,0.06590233986394585,0.0,0.0,1.571954725561223,0.39541403918367507,1.7029509526913247,2.7019959344217797
9,2025-10-08 20:13:21.693,16,1382.0,0,14,15,10.6,0,0,315.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.3079711959930678,0.3270434034355351,0.2615942391986136,0.06540868068710702,0.0,0.0,0.0,0.0,0.2615942391986136,1.3081736137421405,0.2615942391986136,0.2616347227484281,1.0463769567944543,1.0465388909937123,0.1307971195993068,0.06540868068710702,0.0,0.0,1.5695654351916812,0.39245208412264215,1.7003625547909882,2.6817559081713878
10,2025-10-08 20:13:22.045,16,1382.0,0,14,15,10.6,0,0,315.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.294596667768591,0.32714852611328343,0.2589193335537182,0.06542970522265669,0.0,0.0,0.0,0.0,0.2589193335537182,1.3085941044531337,0.2589193335537182,0.26171882089062676,1.0356773342148728,1.046875283562507,0.1294596667768591,0.06542970522265669,0.0,0.0,1.553516001322309,0.3925782313359401,1.6829756680991683,2.682617914128924
