msg_idx,Timestamp,CI,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,M_MODE,DL Rxqual,UL Rxqual,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL
1,2025-10-03 14:15:07.396,15,849.0,3,13,7,20.9,0,0,315.0,1317.0,Full Supervision,4.0,0.0,0.0,0.0,1.2111470986214137,0.3017322258579104,0.24222941972428275,0.060346445171582073,0.0,0.0,0.0,0.0,0.24222941972428275,1.2069289034316415,0.24222941972428275,0.2413857806863283,0.968917678897131,0.9655431227453132,0.12111470986214137,0.060346445171582073,0.0,0.0,1.4533765183456964,0.3620786710294924,1.574491228207838,2.4742042520348653
2,2025-10-03 14:15:07.592,15,849.0,0,13,7,20.9,0,0,315.0,1317.0,Full Supervision,4.0,0.0,0.0,0.0,1.2339576802462646,0.31135695783842154,0.2467915360492529,0.06227139156768431,0.0,0.0,0.0,0.0,0.2467915360492529,1.2454278313536862,0.2467915360492529,0.24908556627073725,0.9871661441970117,0.996342265082949,0.12339576802462646,0.06227139156768431,0.0,0.0,1.4807492162955176,0.37362834940610584,1.6041449843201439,2.553127054275057
3,2025-10-03 14:15:08.212,15,849.0,0,13,7,20.9,0,0,315.0,1317.0,Full Supervision,4.0,0.0,0.0,0.0,1.2219210427449243,0.3091291923532179,0.24438420854898485,0.06182583847064358,0.0,0.0,0.0,0.0,0.24438420854898485,1.2365167694128716,0.24438420854898485,0.24730335388257432,0.9775368341959394,0.9892134155302973,0.12219210427449242,0.06182583847064358,0.0,0.0,1.4663052512939092,0.3709550308238615,1.5884973555684014,2.5348593772963866
4,2025-10-03 14:15:08.212,15,1294.0,0,13,7,20.9,0,0,315.0,1317.0,Full Supervision,4.0,0.0,0.0,0.0,1.218201001492934,0.3030378011085213,0.24364020029858682,0.06060756022170426,0.0,0.0,0.0,0.0,0.24364020029858682,1.2121512044340852,0.24364020029858682,0.24243024088681703,0.9745608011943473,0.9697209635472681,0.12182010014929341,0.06060756022170426,0.0,0.0,1.461841201791521,0.36364536133022557,1.5836613019408143,2.4849099690898746
5,2025-10-03 14:15:08.488,15,1294.0,0,13,7,20.9,0,0,315.0,1317.0,Full Supervision,4.0,0.0,0.0,0.0,1.208810592928882,0.30458492527510395,0.2417621185857764,0.060916985055020786,0.0,0.0,0.0,0.0,0.2417621185857764,1.2183397011004158,0.2417621185857764,0.24366794022008315,0.9670484743431056,0.9746717608803326,0.1208810592928882,0.060916985055020786,0.0,0.0,1.4505727115146583,0.36550191033012475,1.5714537708075467,2.4975963872558524
6,2025-10-03 14:15:08.708,15,1294.0,0,13,15,10.6,0,0,315.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.3130559992068562,0.3294934551681888,0.26261119984137127,0.06589869103363775,0.0,0.0,0.0,0.0,0.26261119984137127,1.3179738206727551,0.26261119984137127,0.263594764134551,1.050444799365485,1.054379056538204,0.13130559992068563,0.06589869103363775,0.0,0.0,1.5756671990482274,0.39539214620182656,1.7069727989689132,2.701846332379148
7,2025-10-03 14:15:08.744,15,1294.0,0,13,15,10.6,0,0,315.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.2958666983836309,0.32728860035019924,0.2591733396767262,0.06545772007003985,0.0,0.0,0.0,0.0,0.2591733396767262,1.309154401400797,0.2591733396767262,0.2618308802801594,1.0366933587069047,1.0473235211206375,0.1295866698383631,0.06545772007003985,0.0,0.0,1.555040038060357,0.3927463204202391,1.6846267078987203,2.683766522871634
8,2025-10-03 14:15:09.188,15,1294.0,0,13,15,10.6,0,0,314.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.3155504382075516,0.3278278178295473,0.26311008764151034,0.06556556356590945,0.0,0.0,0.0,0.0,0.26311008764151034,1.3113112713181891,0.26311008764151034,0.2622622542636378,1.0524403505660413,1.0490490170545512,0.13155504382075517,0.06556556356590945,0.0,0.0,1.5786605258490618,0.39339338139545676,1.7102155696698171,2.6881881062022877
9,2025-10-03 14:15:09.236,15,1294.0,0,13,15,10.6,0,0,314.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.300535089798263,0.3242971996035775,0.26010701795965263,0.0648594399207155,0.0,0.0,0.0,0.0,0.26010701795965263,1.29718879841431,0.26010701795965263,0.259437759682862,1.0404280718386105,1.037751038731448,0.13005350897982632,0.0648594399207155,0.0,0.0,1.5606421077579156,0.389156639524293,1.690695616737742,2.6592370367493356
10,2025-10-03 14:15:09.492,15,1294.0,0,13,15,10.6,0,0,314.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.3116274330424642,0.3236393426568749,0.26232548660849286,0.06472786853137498,0.0,0.0,0.0,0.0,0.26232548660849286,1.2945573706274995,0.26232548660849286,0.2589114741254999,1.0493019464339715,1.0356458965019997,0.13116274330424643,0.06472786853137498,0.0,0.0,1.573952919650957,0.38836721118824985,1.7051156629552036,2.653842609786374
11,2025-10-03 14:15:09.640,15,1294.0,0,13,15,10.6,0,0,314.0,1317.0,Full Supervision,0.0,2.0,0.0,0.0,1.2951366497313634,0.32626780096573377,0.2590273299462727,0.06525356019314675,0.0,0.0,0.0,0.0,0.2590273299462727,1.305071203862935,0.2590273299462727,0.261014240772587,1.0361093197850908,1.044056963090348,0.12951366497313635,0.06525356019314675,0.0,0.0,1.554163979677636,0.39152136115888053,1.6836776446507726,2.675395967919017
