train_id,direction,step,time_s,pos,CI,gnb,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL,CQI_sb1,CQI_sb2,CQI_sb3,CQI_sb4,CQI_sb5,CQI_sb6,CQI_sb7,UL_SNR_sb1,UL_SNR_sb2,UL_SNR_sb3,UL_SNR_sb4,UL_SNR_sb5,UL_SNR_sb6,UL_SNR_sb7
162,dn,29366,7341.5,0,1,1,2362.0,3.0,3.0,15.0,20.9,0.0,0.0,150.0,1093.0,0.0,0.0,1.301837469693245,0.3238212892587354,0.0,0.0,0.0,0.0,0.0,0.0,0.260367493938649,1.2952851570349415,0.260367493938649,0.2590570314069883,1.041469975754596,1.0362281256279533,0.1301837469693245,0.064764257851747,0.0,0.0,1.301837469693245,0.3238212892587354,1.6923887106012183,2.6553345719216304,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
162,dn,29367,7341.75,1,1,1,2362.0,0.0,3.0,15.0,20.9,0.0,0.0,150.0,1093.0,0.0,0.0,1.323665863529079,0.3294228878878494,0.0,0.0,0.0,0.0,0.0,0.0,0.2647331727058158,1.3176915515513978,0.2647331727058158,0.2635383103102796,1.0589326908232632,1.0541532412411183,0.1323665863529079,0.0658845775775699,0.0,0.0,1.323665863529079,0.3294228878878494,1.720765622587803,2.701267680680365,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
162,dn,29368,7342.0,2,1,1,2362.0,0.0,3.0,15.0,20.9,0.0,0.0,150.0,1093.0,0.0,0.0,1.3297092402718145,0.332828937360472,0.0,0.0,0.0,0.0,0.0,0.0,0.2659418480543628,1.331315749441888,0.2659418480543628,0.2662631498883775,1.063767392217451,1.0650525995535105,0.1329709240271814,0.0665657874720943,0.0,0.0,1.3297092402718145,0.332828937360472,1.7286220123533584,2.7291972863558702,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
162,dn,29369,7342.25,3,1,1,2362.0,0.0,3.0,15.0,20.9,0.0,0.0,150.0,1093.0,0.0,0.0,1.3122621338601972,0.32604924700609,0.0,0.0,0.0,0.0,0.0,0.0,0.2624524267720394,1.3041969880243602,0.2624524267720394,0.260839397604872,1.0498097070881578,1.0433575904194885,0.1312262133860197,0.065209849401218,0.0,0.0,1.3122621338601972,0.32604924700609,1.7059407740182566,2.6736038254499386,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
162,dn,29370,7342.5,4,1,1,2362.0,0.0,3.0,15.0,20.9,0.0,0.0,150.0,1093.0,0.0,0.0,1.3072768537006323,0.3293113180842072,0.0,0.0,0.0,0.0,0.0,0.0,0.2614553707401265,1.317245272336829,0.2614553707401265,0.2634490544673658,1.045821482960506,1.053796217869463,0.1307276853700632,0.0658622636168414,0.0,0.0,1.3072768537006323,0.3293113180842072,1.699459909810822,2.7003528082904995,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
162,dn,29371,7342.75,5,1,1,2362.0,0.0,3.0,15.0,20.9,0.0,0.0,150.0,1093.0,0.0,0.0,1.3065775854913375,0.3242414988102358,0.0,0.0,0.0,0.0,0.0,0.0,0.2613155170982675,1.2969659952409431,0.2613155170982675,0.2593931990481886,1.04526206839307,1.0375727961927546,0.1306577585491337,0.0648482997620471,0.0,0.0,1.3065775854913375,0.3242414988102358,1.6985508611387388,2.658780290243933,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
162,dn,29372,7343.0,6,1,1,2362.0,0.0,3.0,15.0,20.9,0.0,0.0,150.0,1093.0,0.0,0.0,1.3023244625698158,0.3259123431204835,0.0,0.0,0.0,0.0,0.0,0.0,0.2604648925139631,1.3036493724819342,0.2604648925139631,0.2607298744963868,1.0418595700558526,1.0429194979855474,0.1302324462569815,0.0651824686240967,0.0,0.0,1.3023244625698158,0.3259123431204835,1.6930218013407603,2.6724812135879654,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
162,dn,29373,7343.25,7,1,1,2362.0,0.0,3.0,15.0,20.9,0.0,0.0,150.0,1093.0,0.0,0.0,1.294202384296721,0.3264937726284868,0.0,0.0,0.0,0.0,0.0,0.0,0.2588404768593442,1.3059750905139471,0.2588404768593442,0.2611950181027894,1.0353619074373768,1.0447800724111578,0.1294202384296721,0.0652987545256973,0.0,0.0,1.294202384296721,0.3264937726284868,1.6824630995857373,2.677248935553592,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
162,dn,29374,7343.5,8,1,1,2362.0,0.0,3.0,15.0,20.9,0.0,0.0,150.0,1093.0,0.0,0.0,1.3063845093384796,0.3260527411039329,0.0,0.0,0.0,0.0,0.0,0.0,0.2612769018676959,1.3042109644157316,0.2612769018676959,0.2608421928831463,1.0451076074707837,1.0433687715325852,0.1306384509338479,0.0652105482207865,0.0,0.0,1.3063845093384796,0.3260527411039329,1.6982998621400234,2.6736324770522497,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
162,dn,29375,7343.75,9,1,1,2362.0,0.0,3.0,15.0,20.9,0.0,0.0,150.0,1093.0,0.0,0.0,1.2941968629759275,0.3286457684032235,0.0,0.0,0.0,0.0,0.0,0.0,0.2588393725951855,1.3145830736128945,0.2588393725951855,0.2629166147225789,1.035357490380742,1.0516664588903155,0.1294196862975927,0.0657291536806447,0.0,0.0,1.2941968629759275,0.3286457684032235,1.682455921868706,2.6948953009064334,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
