train_id,direction,track,step,time_s,pos,CI,gnb,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL,CQI_sb1,CQI_sb2,CQI_sb3,CQI_sb4,CQI_sb5,CQI_sb6,CQI_sb7,UL_SNR_sb1,UL_SNR_sb2,UL_SNR_sb3,UL_SNR_sb4,UL_SNR_sb5,UL_SNR_sb6,UL_SNR_sb7
151,dn,A,34737,8684.25,0,1,1,2349.0,3.0,3.0,15.0,20.9,0.0,0.0,140.0,1093.0,0.0,0.0,1.3086975580875713,0.3297136002122294,0.0,0.0,0.0,0.0,0.0,0.0,0.2617395116175142,1.3188544008489176,0.2617395116175142,0.2637708801697835,1.046958046470057,1.055083520679134,0.1308697558087571,0.0659427200424458,0.0,0.0,1.3086975580875713,0.3297136002122294,1.7013068255138424,2.703651521740281,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
151,dn,A,34738,8684.5,1,1,1,2349.0,0.0,3.0,15.0,20.9,0.0,0.0,140.0,1093.0,0.0,0.0,1.3260924575083517,0.3297385483251137,0.0,0.0,0.0,0.0,0.0,0.0,0.2652184915016703,1.318954193300455,0.2652184915016703,0.263790838660091,1.0608739660066813,1.055163354640364,0.1326092457508351,0.0659477096650227,0.0,0.0,1.3260924575083517,0.3297385483251137,1.7239201947608571,2.7038560962659326,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
151,dn,A,34739,8684.75,2,1,1,2349.0,0.0,3.0,15.0,20.9,0.0,0.0,140.0,1093.0,0.0,0.0,1.3112132669538237,0.3302732543468892,0.0,0.0,0.0,0.0,0.0,0.0,0.2622426533907647,1.321093017387557,0.2622426533907647,0.2642186034775114,1.048970613563059,1.0568744139100457,0.1311213266953823,0.0660546508693778,0.0,0.0,1.3112132669538237,0.3302732543468892,1.704577247039971,2.708240685644492,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
151,dn,A,34740,8685.0,3,1,1,2349.0,0.0,3.0,15.0,20.9,0.0,0.0,140.0,1093.0,0.0,0.0,1.317907265814472,0.3292602967290136,0.0,0.0,0.0,0.0,0.0,0.0,0.2635814531628944,1.3170411869160543,0.2635814531628944,0.2634082373832109,1.0543258126515775,1.0536329495328436,0.1317907265814472,0.0658520593458027,0.0,0.0,1.317907265814472,0.3292602967290136,1.7132794455588134,2.699934433177912,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
151,dn,A,34741,8685.25,4,1,1,2349.0,0.0,3.0,15.0,20.9,0.0,0.0,140.0,1093.0,0.0,0.0,1.3177915403702207,0.3300859425432538,0.0,0.0,0.0,0.0,0.0,0.0,0.2635583080740441,1.3203437701730154,0.2635583080740441,0.264068754034603,1.0542332322961765,1.0562750161384122,0.131779154037022,0.0660171885086507,0.0,0.0,1.3177915403702207,0.3300859425432538,1.7131290024812869,2.7067047288546817,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
151,dn,A,34742,8685.5,5,1,1,2349.0,0.0,3.0,15.0,20.9,0.0,0.0,140.0,1093.0,0.0,0.0,1.308235148127976,0.3229147309404292,0.0,0.0,0.0,0.0,0.0,0.0,0.2616470296255951,1.2916589237617169,0.2616470296255951,0.2583317847523433,1.0465881185023806,1.0333271390093737,0.1308235148127975,0.0645829461880858,0.0,0.0,1.308235148127976,0.3229147309404292,1.7007056925663686,2.6479007937115195,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
151,dn,A,34743,8685.75,6,1,1,2349.0,0.0,3.0,15.0,20.9,0.0,0.0,140.0,1093.0,0.0,0.0,1.3053758755404177,0.3271383738892179,0.0,0.0,0.0,0.0,0.0,0.0,0.2610751751080835,1.3085534955568718,0.2610751751080835,0.2617106991113743,1.044300700432334,1.0468427964454974,0.1305375875540417,0.0654276747778435,0.0,0.0,1.3053758755404177,0.3271383738892179,1.6969886382025423,2.682534665891587,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
151,dn,A,34744,8686.0,7,1,1,2349.0,0.0,3.0,15.0,20.9,0.0,0.0,140.0,1093.0,0.0,0.0,1.2981595155828969,0.327084035434564,0.0,0.0,0.0,0.0,0.0,0.0,0.2596319031165793,1.308336141738256,0.2596319031165793,0.2616672283476512,1.0385276124663174,1.0466689133906049,0.1298159515582896,0.0654168070869128,0.0,0.0,1.2981595155828969,0.327084035434564,1.687607370257766,2.6820890905634247,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
151,dn,A,34745,8686.25,8,1,1,2349.0,0.0,3.0,15.0,20.9,0.0,0.0,140.0,1093.0,0.0,0.0,1.3118158246653455,0.329457222474578,0.0,0.0,0.0,0.0,0.0,0.0,0.2623631649330691,1.317828889898312,0.2623631649330691,0.2635657779796624,1.0494526597322764,1.0542631119186496,0.1311815824665345,0.0658914444949156,0.0,0.0,1.3118158246653455,0.329457222474578,1.7053605720649492,2.7015492242915395,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
151,dn,A,34746,8686.5,9,1,1,2349.0,0.0,3.0,15.0,20.9,0.0,0.0,140.0,1093.0,0.0,0.0,1.2991028407978724,0.3262236616282133,0.0,0.0,0.0,0.0,0.0,0.0,0.2598205681595745,1.3048946465128537,0.2598205681595745,0.2609789293025707,1.039282272638298,1.0439157172102829,0.1299102840797872,0.0652447323256426,0.0,0.0,1.2991028407978724,0.3262236616282133,1.6888336930372343,2.6750340253513496,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
