train_id,direction,track,step,time_s,pos,CI,gnb,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL,CQI_sb1,CQI_sb2,CQI_sb3,CQI_sb4,CQI_sb5,CQI_sb6,CQI_sb7,UL_SNR_sb1,UL_SNR_sb2,UL_SNR_sb3,UL_SNR_sb4,UL_SNR_sb5,UL_SNR_sb6,UL_SNR_sb7
38,dn,A,9008,2252.0,0,1,1,1908.0,3.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.3131885796983147,0.3254165064322352,0.0,0.0,0.0,0.0,0.0,0.0,0.2626377159396629,1.3016660257289407,0.2626377159396629,0.2603332051457881,1.0505508637586518,1.041332820583153,0.1313188579698314,0.065083301286447,0.0,0.0,1.3131885796983147,0.3254165064322352,1.7071451536078093,2.6684153527443284,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9009,2252.25,1,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.340246463821956,0.3309933130922807,0.0,0.0,0.0,0.0,0.0,0.0,0.2680492927643912,1.323973252369123,0.2680492927643912,0.2647946504738246,1.0721971710575648,1.0591786018952984,0.1340246463821956,0.0661986626184561,0.0,0.0,1.340246463821956,0.3309933130922807,1.742320402968543,2.714145167356702,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9010,2252.5,2,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.3314441936602002,0.3325025058231683,0.0,0.0,0.0,0.0,0.0,0.0,0.26628883873204,1.3300100232926733,0.26628883873204,0.2660020046585346,1.06515535492816,1.0640080186341383,0.13314441936602,0.0665005011646336,0.0,0.0,1.3314441936602002,0.3325025058231683,1.73087745175826,2.7265205477499803,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9011,2252.75,3,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.301128191259752,0.3248768428714918,0.0,0.0,0.0,0.0,0.0,0.0,0.2602256382519504,1.2995073714859673,0.2602256382519504,0.2599014742971934,1.0409025530078015,1.0396058971887738,0.1301128191259752,0.0649753685742983,0.0,0.0,1.301128191259752,0.3248768428714918,1.6914666486376777,2.6639901115462328,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9012,2253.0,4,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.30358718923296,0.322940508349439,0.0,0.0,0.0,0.0,0.0,0.0,0.260717437846592,1.2917620333977562,0.260717437846592,0.2583524066795512,1.042869751386368,1.033409626718205,0.130358718923296,0.0645881016698878,0.0,0.0,1.30358718923296,0.322940508349439,1.6946633460028482,2.6481121684654,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9013,2253.25,5,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.307042640564294,0.3229725722039821,0.0,0.0,0.0,0.0,0.0,0.0,0.2614085281128588,1.2918902888159285,0.2614085281128588,0.2583780577631857,1.0456341124514352,1.0335122310527427,0.1307042640564294,0.0645945144407964,0.0,0.0,1.307042640564294,0.3229725722039821,1.699155432733582,2.648375092072653,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9014,2253.5,6,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.3093414250064757,0.3279901356497049,0.0,0.0,0.0,0.0,0.0,0.0,0.2618682850012951,1.3119605425988197,0.2618682850012951,0.2623921085197639,1.0474731400051804,1.0495684340790556,0.1309341425006475,0.0655980271299409,0.0,0.0,1.3093414250064757,0.3279901356497049,1.7021438525084185,2.6895191123275803,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9015,2253.75,7,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.3197850707708398,0.3266869920307596,0.0,0.0,0.0,0.0,0.0,0.0,0.2639570141541679,1.3067479681230385,0.2639570141541679,0.2613495936246077,1.0558280566166718,1.0453983744984308,0.1319785070770839,0.0653373984061519,0.0,0.0,1.3197850707708398,0.3266869920307596,1.7157205920020917,2.678833334652229,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9016,2254.0,8,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.3176039852670671,0.3279507240702816,0.0,0.0,0.0,0.0,0.0,0.0,0.2635207970534134,1.3118028962811263,0.2635207970534134,0.2623605792562252,1.054083188213654,1.049442317024901,0.1317603985267067,0.0655901448140563,0.0,0.0,1.3176039852670671,0.3279507240702816,1.7128851808471874,2.689195937376309,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9017,2254.25,9,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.3202888593772073,0.3294587013082565,0.0,0.0,0.0,0.0,0.0,0.0,0.2640577718754414,1.317834805233026,0.2640577718754414,0.2635669610466052,1.0562310875017658,1.0542678441864208,0.1320288859377207,0.0658917402616513,0.0,0.0,1.3202888593772073,0.3294587013082565,1.7163755171903694,2.701561350727703,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9018,2254.5,10,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.2924796801207772,0.3250967546574878,0.0,0.0,0.0,0.0,0.0,0.0,0.2584959360241554,1.300387018629951,0.2584959360241554,0.2600774037259902,1.0339837440966215,1.0403096149039608,0.1292479680120777,0.0650193509314975,0.0,0.0,1.2924796801207772,0.3250967546574878,1.6802235841570103,2.6657933881914,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9019,2254.75,11,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.3201912561635754,0.323786589217533,0.0,0.0,0.0,0.0,0.0,0.0,0.264038251232715,1.295146356870132,0.264038251232715,0.2590292713740264,1.0561530049308605,1.0361170854961057,0.1320191256163575,0.0647573178435066,0.0,0.0,1.3201912561635754,0.323786589217533,1.716248633012648,2.655050031583771,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9020,2255.0,12,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.2963533202837292,0.3282369972733444,0.0,0.0,0.0,0.0,0.0,0.0,0.2592706640567458,1.3129479890933775,0.2592706640567458,0.2625895978186755,1.0370826562269833,1.050358391274702,0.1296353320283729,0.0656473994546688,0.0,0.0,1.2963533202837292,0.3282369972733444,1.6852593163688478,2.691543377641424,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9021,2255.25,13,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.2947809535511885,0.3246366974817171,0.0,0.0,0.0,0.0,0.0,0.0,0.2589561907102377,1.2985467899268683,0.2589561907102377,0.2597093579853736,1.0358247628409507,1.0388374319414946,0.1294780953551188,0.0649273394963434,0.0,0.0,1.2947809535511885,0.3246366974817171,1.683215239616545,2.66202091935008,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9022,2255.5,14,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.2973031489981417,0.3289914136157041,0.0,0.0,0.0,0.0,0.0,0.0,0.2594606297996283,1.3159656544628169,0.2594606297996283,0.2631931308925633,1.0378425191985132,1.0527725235702534,0.1297303148998141,0.0657982827231408,0.0,0.0,1.2973031489981417,0.3289914136157041,1.686494093697584,2.6977295916487742,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9023,2255.75,15,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.2969975213069125,0.3278295268292482,0.0,0.0,0.0,0.0,0.0,0.0,0.2593995042613825,1.311318107316993,0.2593995042613825,0.2622636214633986,1.03759801704553,1.0490544858535944,0.1296997521306912,0.0655659053658496,0.0,0.0,1.2969975213069125,0.3278295268292482,1.686096777698986,2.688202119999836,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9024,2256.0,16,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.3073295445248152,0.3231841986914019,0.0,0.0,0.0,0.0,0.0,0.0,0.261465908904963,1.2927367947656077,0.261465908904963,0.2585473589531215,1.045863635619852,1.034189435812486,0.1307329544524815,0.0646368397382803,0.0,0.0,1.3073295445248152,0.3231841986914019,1.6995284078822597,2.650110429269496,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9025,2256.25,17,1,1,1908.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1093.0,0.0,0.0,1.2966289703903149,0.3239673226771733,0.0,0.0,0.0,0.0,0.0,0.0,0.259325794078063,1.2958692907086933,0.259325794078063,0.2591738581417386,1.037303176312252,1.0366954325669546,0.1296628970390315,0.0647934645354346,0.0,0.0,1.2966289703903149,0.3239673226771733,1.6856176615074094,2.656532045952821,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9026,2256.5,18,1,1,35.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1421.0,0.0,0.0,1.3192412224497687,0.3277547814595903,0.0,0.0,0.0,0.0,0.0,0.0,0.2638482444899537,1.3110191258383614,0.2638482444899537,0.2622038251676722,1.055392977959815,1.048815300670689,0.1319241222449768,0.065550956291918,0.0,0.0,1.3192412224497687,0.3277547814595903,1.7150135891846996,2.687589207968641,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9027,2256.75,19,1,1,35.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1421.0,0.0,0.0,1.2958921858109431,0.3272656307154724,0.0,0.0,0.0,0.0,0.0,0.0,0.2591784371621886,1.3090625228618895,0.2591784371621886,0.2618125045723779,1.0367137486487543,1.0472500182895117,0.1295892185810943,0.0654531261430944,0.0,0.0,1.2958921858109431,0.3272656307154724,1.6846598415542262,2.683578171866874,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9028,2257.0,20,1,1,40.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1421.0,0.0,0.0,1.316603904972133,0.329331417995493,0.0,0.0,0.0,0.0,0.0,0.0,0.2633207809944266,1.317325671981972,0.2633207809944266,0.2634651343963944,1.0532831239777063,1.0538605375855776,0.1316603904972133,0.0658662835990986,0.0,0.0,1.316603904972133,0.329331417995493,1.7115850764637728,2.700517627563043,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9029,2257.25,21,1,1,40.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1421.0,0.0,0.0,1.2974473062536465,0.3271240342441854,0.0,0.0,0.0,0.0,0.0,0.0,0.2594894612507293,1.3084961369767418,0.2594894612507293,0.2616992273953483,1.0379578450029172,1.0467969095813934,0.1297447306253646,0.065424806848837,0.0,0.0,1.2974473062536465,0.3271240342441854,1.6866814981297409,2.682417080802321,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9030,2257.5,22,1,1,40.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1421.0,0.0,0.0,1.2988789434992043,0.3295480065190992,0.0,0.0,0.0,0.0,0.0,0.0,0.2597757886998408,1.3181920260763968,0.2597757886998408,0.2636384052152793,1.0391031547993634,1.0545536208611177,0.1298878943499204,0.0659096013038198,0.0,0.0,1.2988789434992043,0.3295480065190992,1.6885426265489656,2.7022936534566133,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9031,2257.75,23,1,1,40.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1421.0,0.0,0.0,1.3139057314906184,0.3228038962110431,0.0,0.0,0.0,0.0,0.0,0.0,0.2627811462981236,1.2912155848441724,0.2627811462981236,0.2582431169688345,1.0511245851924946,1.032972467875338,0.1313905731490618,0.0645607792422086,0.0,0.0,1.3139057314906184,0.3228038962110431,1.7080774509378038,2.6469919489305536,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9032,2258.0,24,1,1,40.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1421.0,0.0,0.0,1.3163425972108835,0.3296169480347981,0.0,0.0,0.0,0.0,0.0,0.0,0.2632685194421767,1.3184677921391923,0.2632685194421767,0.2636935584278385,1.0530740777687069,1.054774233711354,0.1316342597210883,0.0659233896069596,0.0,0.0,1.3163425972108835,0.3296169480347981,1.7112453763741489,2.702858973885345,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
38,dn,A,9033,2258.25,25,1,1,40.0,0.0,3.0,15.0,20.9,0.0,0.0,120.0,1421.0,0.0,0.0,1.2978398756120797,0.3271795007502589,0.0,0.0,0.0,0.0,0.0,0.0,0.2595679751224159,1.3087180030010357,0.2595679751224159,0.2617436006002071,1.0382719004896637,1.0469744024008285,0.1297839875612079,0.0654359001500517,0.0,0.0,1.2978398756120797,0.3271795007502589,1.6871918382957034,2.682871906152123,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
