train_id,direction,track,step,time_s,pos,CI,gnb,D_LRBG,HO_state,Neighbor_Cell,CQI_wb,UL_SNR_wb,CES,EStop,V_TRAIN,NID_BG,voice_DL_kb,voice_UL_kb,etcs_DL_kb,etcs_UL_kb,ato_DL_kb,ato_UL_kb,remote_engine_ctrl_DL_kb,remote_engine_ctrl_UL_kb,pub_warn_DL_kb,pub_warn_UL_kb,telemetry_nc_DL_kb,telemetry_nc_UL_kb,equip_ctl_DL_kb,equip_ctl_UL_kb,asset_tel_DL_kb,asset_tel_UL_kb,pis_DL_kb,pis_UL_kb,video_surv_DL_kb,video_surv_UL_kb,critical_DL,critical_UL,perform_DL,perform_UL,CQI_sb1,CQI_sb2,CQI_sb3,CQI_sb4,CQI_sb5,CQI_sb6,CQI_sb7,UL_SNR_sb1,UL_SNR_sb2,UL_SNR_sb3,UL_SNR_sb4,UL_SNR_sb5,UL_SNR_sb6,UL_SNR_sb7
125,up,A,11709,2927.25,0,15,8,1058.0,3.0,13.0,15.0,20.9,0.0,0.0,265.0,1317.0,0.0,0.0,1.3105458059469135,0.3241328641099734,0.2621091611893827,0.0648265728219947,0.0,0.0,0.0,0.0,0.2621091611893827,1.2965314564398938,0.2621091611893827,0.2593062912879788,1.0484366447575308,1.037225165151915,0.1310545805946913,0.0648265728219947,0.0,0.0,1.5726549671362962,0.3889594369319681,1.7037095477309878,2.6578894857017823,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
125,up,A,11710,2927.5,1,15,8,1058.0,0.0,13.0,15.0,20.9,0.0,0.0,265.0,1317.0,0.0,0.0,1.3405633581621563,0.3321905987493898,0.2681126716324312,0.0664381197498779,0.0,0.0,0.0,0.0,0.2681126716324312,1.328762394997559,0.2681126716324312,0.2657524789995119,1.072450686529725,1.0630099159980475,0.1340563358162156,0.0664381197498779,0.0,0.0,1.6086760297945877,0.3986287184992678,1.7427323656108031,2.7239629097449964,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
125,up,A,11711,2927.75,2,15,8,1058.0,0.0,13.0,15.0,14.4,0.0,0.0,265.0,1317.0,0.0,0.0,1.3259761911840415,0.3320685633388971,0.2651952382368083,0.0664137126677794,0.0,0.0,0.0,0.0,0.2651952382368083,1.3282742533555885,0.2651952382368083,0.2656548506711177,1.0607809529472332,1.0626194026844709,0.1325976191184041,0.0664137126677794,0.0,0.0,1.59117142942085,0.3984822760066765,1.7237690485392538,2.722962219378956,15,15,15,15,15,15,15,10.6,12.4,14.4,14.4,14.4,17.5,20.9
125,up,A,11712,2928.0,3,15,8,1058.0,0.0,13.0,15.0,14.4,0.0,0.0,265.0,1317.0,0.0,0.0,1.318601098827319,0.327758410097326,0.2637202197654637,0.0655516820194652,0.0,0.0,0.0,0.0,0.2637202197654637,1.311033640389304,0.2637202197654637,0.2622067280778608,1.054880879061855,1.048826912311443,0.1318601098827318,0.0655516820194652,0.0,0.0,1.5823213185927825,0.3933100921167912,1.714181428475514,2.687618962798073,15,15,15,15,15,15,15,10.6,12.4,14.4,14.4,14.4,17.5,20.9
125,up,A,11713,2928.25,4,15,8,1058.0,0.0,13.0,15.0,20.9,0.0,0.0,265.0,1317.0,0.0,0.0,1.312934402543517,0.3237657105594836,0.2625868805087034,0.0647531421118967,0.0,0.0,0.0,0.0,0.2625868805087034,1.2950628422379349,0.2625868805087034,0.2590125684475869,1.0503475220348135,1.0360502737903476,0.1312934402543517,0.0647531421118967,0.0,0.0,1.5755212830522205,0.3885188526713804,1.706814723306572,2.654878826587766,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
125,up,A,11714,2928.5,5,15,8,1058.0,0.0,13.0,15.0,20.9,0.0,0.0,265.0,1317.0,0.0,0.0,1.313983167072048,0.3265919604151479,0.2627966334144095,0.0653183920830295,0.0,0.0,0.0,0.0,0.2627966334144095,1.3063678416605915,0.2627966334144095,0.2612735683321183,1.0511865336576385,1.0450942733284732,0.1313983167072047,0.0653183920830295,0.0,0.0,1.5767798004864575,0.3919103524981774,1.708178117193662,2.6780540754042126,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
125,up,A,11715,2928.75,6,15,8,1058.0,0.0,13.0,15.0,20.9,0.0,0.0,265.0,1317.0,0.0,0.0,1.296872180809081,0.3294534656788674,0.2593744361618162,0.0658906931357734,0.0,0.0,0.0,0.0,0.2593744361618162,1.31781386271547,0.2593744361618162,0.2635627725430939,1.0374977446472649,1.0542510901723758,0.1296872180809081,0.0658906931357734,0.0,0.0,1.5562466169708973,0.3953441588146409,1.6859338350518054,2.7015184185667134,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
125,up,A,11716,2929.0,7,15,8,1429.0,0.0,13.0,15.0,20.9,0.0,0.0,265.0,1317.0,0.0,0.0,1.310237494470126,0.3249338456259947,0.2620474988940252,0.0649867691251989,0.0,0.0,0.0,0.0,0.2620474988940252,1.2997353825039788,0.2620474988940252,0.2599470765007957,1.048189995576101,1.039788306003183,0.1310237494470126,0.0649867691251989,0.0,0.0,1.5722849933641512,0.3899206147511936,1.703308742811164,2.6644575341331564,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
125,up,A,11717,2929.25,8,15,8,1429.0,0.0,13.0,13.0,20.9,0.0,0.0,265.0,1317.0,0.0,0.0,1.2777320459161223,0.3223467316738932,0.2555464091832245,0.0644693463347786,0.0,0.0,0.0,0.0,0.2555464091832245,1.289386926695573,0.2555464091832245,0.2578773853391146,1.022185636732898,1.0315095413564586,0.1277732045916122,0.0644693463347786,0.0,0.0,1.533278455099347,0.3868160780086719,1.6610516596909597,2.6432431997259247,11,12,13,13,13,14,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
125,up,A,11718,2929.5,9,15,8,1429.0,0.0,13.0,13.0,20.9,0.0,0.0,265.0,1317.0,0.0,0.0,1.2805945269918697,0.3180354998288311,0.2561189053983739,0.0636070999657662,0.0,0.0,0.0,0.0,0.2561189053983739,1.272141999315325,0.2561189053983739,0.2544283998630649,1.0244756215934956,1.0177135994522597,0.1280594526991869,0.0636070999657662,0.0,0.0,1.5367134323902434,0.3816425997945974,1.6647728850894303,2.6078910985964154,11,12,13,13,13,14,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
125,up,A,11719,2929.75,10,15,8,1429.0,0.0,13.0,15.0,20.9,0.0,0.0,265.0,1317.0,0.0,0.0,1.3066902152468032,0.3232340408609778,0.2613380430493606,0.0646468081721955,0.0,0.0,0.0,0.0,0.2613380430493606,1.2929361634439114,0.2613380430493606,0.2585872326887822,1.0453521721974426,1.034348930755129,0.1306690215246803,0.0646468081721955,0.0,0.0,1.5680282582961638,0.3878808490331734,1.6986972798208444,2.6505191350600183,15,15,15,15,15,15,15,20.9,20.9,20.9,20.9,20.9,20.9,20.9
